FragmentID, NarrID, EntryDate, ServerEntryDate,Who is in focus in the story - Individual,Who is in focus in the story - Family,Who is in focus in the story - My community,Who is in focus in the story -X,Who is in focus in the story -Y,Who is in focus in the story - N/A,Story applies to_Past,Story applies to_Present,Story applies to_Future,Story applies to -X,Story applies to -Y,Story applies to -N/A,Story is about - Practicalities,Story is about - Cooperation with others,Story is about - Kindness,Story is about -X,Story is about -Y,Story is about -N/A,"Who is losing out most in the story - I, an individual","Who is losing out most in the story - Group of people, community",Who is losing out most in the story - Entire society,Who is losing out most in the story -X,Who is losing out most in the story -Y,Who is losing out most in the story - N/A,"In your story people are - worried, concerned",In your story people are - Satisfied,In your story people are - Curious,In your story people are -X,In your story people are -Y,In your story people are -N/A,"In this story who could do more - I, an individual",In this story who could do more - community,"In this story who could do more - people outside the community, others",In this story who could do more -X,In this story who could do more -Y,In this story who could do more -N/A,Why did you share the story - Because I want to change things,Why did you share the story - I want to advise others to take action,Why did you share the story - because it is  interesting,Why did you share the story -X,Why did you share the story -Y,Why did you share the story - N/A,People in the story - reacted to the outside pressure,People in the story - managed situation,People in the story  - observed,People in the story are - X,People in the story are -Y,People in the story are -N/A,How people work together - they cooperate,How people work together - there is a conflict between them,How people work together - do  not pay attention to each other,How people work together -X,How people work together -Y,How people work together -N/A,"Improve outcome - I, an individual, is the main actor",Improve outcome - community,Improve outcome - others outside the community,Improve outcome -X,Improve outcome -Y,Improve outcome -N/A,How common is the experience?,How do you feel about this story?,Who should hear this story?,How long will you remember this story?,Story Closely relates to - _Discrimination,Story Closely relates to - _What Roma people think how others see them,Story Closely relates to - _Roma Inclusion - positive and negative opinions,Story Closely relates to - _Employment or unemployment issues ,Story Closely relates to - _Health issues ,Story Closely relates to - _Housing issues ,Story Closely relates to _Education,Story Closely relates to - Other,Gender,Municipality ,Interview was held in…,Ethnicity - affiliation attributed to the respondent by the interviewer,Age ,Education ,Ethnicity - self-affiliation,Etnicity - perceived external/attributed affiliation – “How others see me”,Employment,FragmentEntry,FragEntryEng,Story Title,TitleEng,StudentCode,Image Prompter,Image Prompter _N/A,ProjectID,ApplicationName,Latitude,Longitude,Language
4b979659-9911-4be7-939e-4580eff27953,3148,16:24.5,,14.182658,13.054185,72.76316,0.7929025,0.113049254,,10.786558,49.507393,39.706047,0.6445975,0.428734,,11.153934,77.586205,11.259861,0.50052965,0.6718966,,9.767937,12.561578,77.67048,0.8395127,0.10878326,,14.698225,45.07389,40.227882,0.6276483,0.39033988,,13.134809,79.55665,7.30854,0.47086865,0.6889606,,77.98827,12.561578,9.450145,0.15730932,0.10878326,,37.658897,50,12.341104,0.37341103,0.433,,73.99729,12.068962,13.933739,0.1996822,0.10451722,,11.686196,79.06404,9.249761,0.4878178,0.6846946,,Sometimes - Ponekad,Positive - Pozitivna,My country - Moja zemlja,For a long time - Dugo,,,,,,,1,,Female - Žensko,KRUŠEVAC,interviewed in the community,Roma - Rom/Romkinja,30-39,Faculty - Fakultet,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Employed - Zaposlen/a,Stvari se menjaju. Romi pocinju da se ukljucuju u obrazovni proces.Dosta je bilo nepismenosti.Vreme je da ljudi shvate da su Romi podjednako inteligentni kao i drugi narodi.Romi nisu intelektualno retardirana nacijaali nazalost siromastvo je ucinilo svoje i mnoga su romska deca pohadjala specijalnu skolu tako da se nisu intelektualno dovoljno razvilaali vreme je da se izadje iz zacaranog kruga-siromasni su zato sto su neobrazovani i obratno.,Things change. Roma begin to include in educational proces.Dosta was nepismenosti.Vreme for people to realize that Roma are equally intelligent as others narodi.Romi not intellectually retarded nacijaali unfortunately poverty took its toll and many Roma children attending special schools so that not intellectual enough razvilaali time to get out of the vicious circle-poor because they are uneducated and vice versa.,Romi i obrazovni proces,Roma and educational process,11,Education issues,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 4.2.2; IdeaTab S6000-H Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/28.0.1500.94 Safari/537.36,,,sr
d00bbe61-68ad-4943-a03e-02a0d549f835,3149,44:29.9,,17.738577,12.068962,70.19246,0.7622694,0.10451722,,18.50055,16.502466,64.996994,0.73248225,0.14291133,,,,,,,1,16.020718,71.67488,12.3043995,0.48141843,0.6207044,,63.20342,13.054185,23.742397,0.3026949,0.113049254,,13.777772,42.11823,44.104004,0.6516312,0.36474386,,18.23748,67.24138,14.521143,0.4814183,0.5823104,,16.82147,22.413788,60.76474,0.7197163,0.19410342,,18.20918,14.532021,67.2588,0.7452481,0.12584728,,15.726196,41.625614,42.648186,0.63460994,0.3604778,,Constantly - Stalno,Positive - Pozitivna,My country - Moja zemlja,For a long time - Dugo,,,,,,,,,Female - Žensko,ČUKARICA,Approached for a service,Serb - Srbin,Above 50,High school - Srednja škola,Serb - Srbin,Serb - Srbin,Employed - Zaposlen/a,Kad vidim žene koje se bore za preživljavanje na takav način osetim sažaljenje  jer žene su nežna i osećajna bića. Jednom prilikom dolazeći sa posla videla sam devojčicu koja prosi u autobusi i sve to me je pogodilo . Žašto sve to moraju da rade žene- devojčice bilo romske nacionalnosti ili druge .,"When I see women who are fighting for survival in a way I feel pity because women are gentle and sentient beings. Once, coming home from work, I saw a girl who asks the buses and everything hit me. Why all this have to do women-girls were Roma or other.",Borba za bolji život,The struggle for a better life,,How others see - Kako Romi misle da ih drugi vide,,roma,SenseMaker Collector HTML,,,sr
d9d88b26-8689-46a7-872f-a7de2f0e6f38,3150,41:59.7,,71.400665,14.532021,14.067307,0.21333319,0.12584728,,14.2515135,72.6601,13.088388,0.49418437,0.62923646,,65.466286,20.443352,14.090365,0.24312043,0.17703941,,12.856478,15.024635,72.11888,0.79631203,0.13011332,,65.734604,16.502466,17.762938,0.2601417,0.14291133,,14.96213,18.4729,66.56497,0.7580142,0.15997535,,18.103323,69.21182,12.684856,0.47290766,0.59937435,,70.34835,17.487686,12.163958,0.209078,0.15144336,,69.251,17.980293,12.768706,0.21758851,0.15570936,,16.910566,17.980293,65.10914,0.7409929,0.15570936,,It is common - Uobičajeno je,Negative - Negativna,My country - Moja zemlja,For a while - Neko vreme,,,,,,,,1,Male - Muško,KRUŠEVAC,interviewed in the community,Roma - Rom/Romkinja,40-49,Elementaty school - Osnovna škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,Zena srednjih godina prodaje cvece. U skolu nikada nije isla ali je njena majka naucila kako da pravi ukrasne bukete cveca i prodaje na pijaci. Ovo je jedini iyvor njenih prihoda i od toga hrani svoji porodicu.,Middle-aged woman selling flowers. The school never went but her mother learned how to make decorative bouquets of flowers and sold on the market. This is the only iyvor its income and from that feed their family.,Cvece za parce hleba,Cvece za because hleba,11,Roma Inclusion - Inkluzija Roma,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1; rv:32.0) Gecko/20100101 Firefox/32.0,,,sr
54caee18-7284-4a08-8b49-ff29e9b68b6d,3151,22:56.2,22:57.3,17.470205,75.12315,7.406641,0.4496822,0.6505665,,9.657314,89.901474,0.44121096,0.4539195,0.7785468,,6.9771776,91.87191,1.1509082,0.47086865,0.79561085,,12.297792,85.46798,2.2342286,0.4496822,0.7401527,,78.28468,20.443352,1.2719678,0.11493644,0.17703941,,10.95772,86.45321,2.5890772,0.4581568,0.7486847,,3.4892385,96.30542,0.2053418,0.4835805,0.83400494,,7.304392,92.50716,0.18845206,0.46239406,0.80414283,,16.616217,83.21398,0.16979739,0.4157839,0.7230887,,92.059006,2.216751,5.7242517,0.06832627,0.019197058,,Constantly - Stalno,Negative - Negativna,My country - Moja zemlja,For a long time - Dugo,,,,1,1,1,,,Female - Žensko,ZRENJANIN,interviewed in the community,Roma - Rom/Romkinja,40-49,High school - Srednja škola,Other non-Roma - Drugo,Other non-Roma - Drugo,Employed - Zaposlen/a,Mislim da ti naslov sve govori  trerbaš biti jak i zdrav da bih radio a da bih bio zdrav  trebaš imati popsao tojest novac  šta ćeš jesti?E to je kod nas komplikovano mi dok smo zdravi nemamo posao pa se hranimo kokjekavim bolesljivom hranom no kada i ako nađemo posao onda više nismo u stanju da radimo.Tako da nam nema budućnosti nekad se noću gušim jer mislim kako ću ujuto iako radim da platim sve dažbine i kupiti hranu.,"I think your title says it all You gotta be strong and healthy that I like and that I would be healthy you need to have money popsao that is what you eat that's in our complicated to me while we are healthy we do not have a job, so we feed kokjekavim ailing food but when and if find a job, then we are no longer able to radimo.Tako that there is no future once the night choking because I think that I AM, even though I do not pay all duties and buy food.",Radi da bih bio zdrav a da bi radio moraš biti zdrav  a kad nemaš posao nemaš ni zdravlje,In order that would be healthy and to work you have to be healthy and when you do a job you do not health,,Employment or unemployment issues -Teme o zaposljavanju I nezaposlenosti,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 4.2.2; IdeaTab S6000-H Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/28.0.1500.94 Safari/537.36,,,sr
0d49f995-7b64-4527-8a5c-30af8a404fd7,3152,05:37.9,,3.2137103,0.24630737,96.53998,0.96663135,0.002132995,,1.1055088,6.1576385,92.736855,0.95815676,0.05332513,,6.908296,92.85714,0.23456542,0.46663135,0.80414283,,2.5728955,97.29065,0.13645996,0.4878178,0.8425369,,91.35975,6.157639,2.482622,0.055614408,0.05332513,,2.5728955,97.29065,0.13645996,0.4878178,0.8425369,,94.28618,3.6945798,2.0192351,0.038665254,0.03199508,,4.81491,95.03603,0.14905627,0.47510594,0.8254729,,96.89744,2.7093582,0.39320233,0.017478814,0.023463048,,4.81491,95.03603,0.14905627,0.47510594,0.8254729,,It is common - Uobičajeno je,Negative - Negativna,Whole world - Ceo svet,For a long time - Dugo,,,,1,,,,,Female - Žensko,BELA PALANKA,interviewed in the community,Roma - Rom/Romkinja,20-29,Elementaty school - Osnovna škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,nekada stari zanat kod roma polako gubi svoj smisao vremena se menjaju pa je i zivot promenio svoje navike zbog slabe zarade ovaj posao mora biti polako zapostavbljen i potrebno je naci nove izvore zarade,"sometimes old craft at roma slowly losing its sense of time change, the life and changed their habits due to poor earnings this job has to be slowly zapostavbljen and need to find new sources of income",ulicna prodaja ne donosi vise rezultate,street sale does not bring more results,4,Roma Inclusion - Inkluzija Roma,,roma,SenseMaker Collector HTML,,,sr
0d8bf5b8-9b46-4cdd-a4bf-e6c339ec5bdf,3153,16:35.3,,5.7560835,0.24630737,93.99761,0.94120765,0.002132995,,4.987937,5.172417,89.83964,0.9242585,0.044793103,,92.522385,4.679802,2.7978108,0.051377118,0.040527113,,4.81491,95.03603,0.14905627,0.47510594,0.8254729,,5.7363944,94.18311,0.0804952,0.47086865,0.8169409,,4.2093654,4.187187,91.60345,0.93697035,0.03626107,,98.976425,0.24630737,0.77727,0.009004237,0.002132995,,92.877235,5.665024,1.4577426,0.042902544,0.049059093,,93.05466,6.1576385,0.787706,0.038665254,0.05332513,,2.9381933,4.187187,92.87462,0.9496822,0.03626107,,Constantly - Stalno,Very positive - Veoma pozitivna,Local Government - Opštinske vlasti,For a long time - Dugo,,,,,1,,,,Male - Muško,BELA PALANKA,interviewed in the community,Roma - Rom/Romkinja,30-39,High school - Srednja škola,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Employed - Zaposlen/a,veoma je nagativna navika kod Roma da ne kontrolisu svoje zdfravlje s obzirom da je zivotni vek kod nas veoma kratak potrebno je da se povede mnogo vise reda o sopsvtenom zdravlju potrebno je da i lekari doktori i svo medicinsko osoblje sa vecom ljubaznoscu obrati paznju na ovu ranjivu grupu ljudi,it is the negative habits of Roma that do not control their zdfravlje given that life expectancy in our country is very short it is necessary to lead a much more rows of sopsvtenom health it is necessary that doctors and doctors and all medical staff with greater kindness pay attention to this vulnerable group of people,cuvejmo svoje zdravlje,cuvejmo your health,4,Health issues - Pitanja zdravstva,,roma,SenseMaker Collector HTML,,,sr
0efd6919-5bba-4513-a10b-ed54f27445c7,3154,21:30.0,,1.3705957,96.30542,2.3239844,0.50476694,0.83400494,,0.39581037,4.187187,95.41701,0.97510594,0.03626107,,0.20794922,97.78325,2.0087988,0.50900424,0.84680295,,1.6565624,98.275856,0.06757812,0.4920551,0.851069,,96.788895,1.2315294,1.9795746,0.02595339,0.0106650265,,0.6128949,7.1428604,92.24425,0.95815676,0.061857164,,95.06475,4.679802,0.2554381,0.02595339,0.040527113,,95.162865,0.24630737,4.5908294,0.04713983,0.002132995,,94.739136,0.24630737,5.0145583,0.051377118,0.002132995,,5.332353,0.24630737,94.42134,0.94544494,0.002132995,,Constantly - Stalno,Negative - Negativna,Leaders of my country - Vođe moje zajednice,For a long time - Dugo,,,,,,1,,,Male - Muško,BEČEJ,interviewed in the community,Roma - Rom/Romkinja,20-29,High school - Srednja škola,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,najveci problem kod Roma jeste stanovanje i uslovi stanovanja da bi se postigli bolji rezultati u svakom segmentu zivota kod Roma moraju se poboljsati uslovi stanovanja i zivotnih potreba jer dok se ne ispuni ovaj uslovb nema pomaka u drugim sferama zivota Roma,the biggest problem of the Roma is housing and living conditions in order to achieve better results in every aspect of life of the Roma must be to improve living conditions and necessities because until the time that this uslovb no developments in other spheres of life of Roma,stanovanje najveci problem,housing the biggest problem,4,Housing issues - Pitanja stanovanja,,roma,SenseMaker Collector HTML,,,sr
1d2fb1e3-dde0-4099-947e-b678975224c2,3155,21:31.2,,1.3705957,96.30542,2.3239844,0.50476694,0.83400494,,0.39581037,4.187187,95.41701,0.97510594,0.03626107,,0.20794922,97.78325,2.0087988,0.50900424,0.84680295,,1.6565624,98.275856,0.06757812,0.4920551,0.851069,,96.788895,1.2315294,1.9795746,0.02595339,0.0106650265,,0.6128949,7.1428604,92.24425,0.95815676,0.061857164,,95.06475,4.679802,0.2554381,0.02595339,0.040527113,,95.162865,0.24630737,4.5908294,0.04713983,0.002132995,,94.739136,0.24630737,5.0145583,0.051377118,0.002132995,,5.332353,0.24630737,94.42134,0.94544494,0.002132995,,Constantly - Stalno,Negative - Negativna,Leaders of my country - Vođe moje zajednice,For a long time - Dugo,,,,,,1,,,Male - Muško,BEČEJ,interviewed in the community,Roma - Rom/Romkinja,20-29,High school - Srednja škola,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,najveci problem kod Roma jeste stanovanje i uslovi stanovanja da bi se postigli bolji rezultati u svakom segmentu zivota kod Roma moraju se poboljsati uslovi stanovanja i zivotnih potreba jer dok se ne ispuni ovaj uslovb nema pomaka u drugim sferama zivota Roma,the biggest problem of the Roma is housing and living conditions in order to achieve better results in every aspect of life of the Roma must be to improve living conditions and necessities because until the time that this uslovb no developments in other spheres of life of Roma,stanovanje najveci problem,housing the biggest problem,4,Housing issues - Pitanja stanovanja,,roma,SenseMaker Collector HTML,,,sr
d6da9daa-7b65-439a-ba34-a223b6792e35,3156,11:19.0,,2.090732,4.187187,93.722084,0.95815676,0.03626107,,0.75065184,5.172417,94.07693,0.96663135,0.044793103,,3.0258546,93.84236,3.1317823,0.50052965,0.8126749,,2.9569678,94.82758,2.2154443,0.49629238,0.82120687,,1.9717481,96.79803,1.2302246,0.49629238,0.8382709,,0.4914821,99.26213,0.24638727,0.49629238,0.863867,,98.2375,1.7241362,0.038355555,0.009004237,0.014931017,,93.478386,6.1576385,0.36397734,0.034427967,0.05332513,,94.10877,3.2019653,2.6892717,0.042902544,0.027729038,,2.9795074,96.73486,0.28562945,0.4835805,0.8425369,,It is common - Uobičajeno je,Positive - Pozitivna,Younger generation - Mlađe generacije,For a while - Neko vreme,,1,,,,,,,Female - Žensko,BELA PALANKA,Approached for a service,Roma - Rom/Romkinja,20-29,High school - Srednja škola,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,teski fizicki poslovi gde je jedini alat lopata i gde covek gubi svoje zdravlje je kratkog veka vreme je da se promeni ta navika i da umesto lopate preuzmemo da radimo masinama kompjuterima i drugim alatkama a mi to mozemo,heavy manual labor where it is the only tool shovel and where a man loses his health was short-lived it is time to change this habit and instead take a shovel to work the machines to computers and other tools and we can do it,da promenimo teske poslove za kvalitetnije,to change the hard work for the better,4,Employment or unemployment issues -Teme o zaposljavanju I nezaposlenosti,,roma,SenseMaker Collector HTML,,,sr
8ae6c0c6-3dbe-48c5-b7cf-97c6cf17e879,3157,56:07.8,56:07.5,4.1536527,92.118225,3.7281249,0.49787235,0.79774386,,11.610942,85.71429,2.6747706,0.45531914,0.7422857,,80.04611,11.822662,8.131222,0.14042553,0.102384225,,6.773921,91.13301,2.0930712,0.47659576,0.7892118,,6.5716357,84.729065,8.699302,0.5106383,0.7337537,,83.181015,6.403938,10.415051,0.13617021,0.05545813,,9.394195,90.14778,0.45802245,0.45531914,0.78067976,,4.614815,10.344826,85.04036,0.9021277,0.089586206,,6.854622,11.822662,81.32271,0.87234044,0.102384225,,5.205957,89.16256,5.6314845,0.50212765,0.7721478,,It is common - Uobičajeno je,Negative - Negativna,Local Government - Opštinske vlasti,For a while - Neko vreme,,,1,,,,,,Female - Žensko,KOVIN,Approached for a service,Serb - Srbin,20-29,Faculty - Fakultet,Serb - Srbin,Serb - Srbin,Employed - Zaposlen/a,Vredni ljudi uvek imaju posla. Sa malo truda cesto moze da se postigne puno tako se poboljsaju uslovi zivota. Mogu da urede svoj zivotni prostor na primer dvoriste ociste i uklone nepotrebne stvari...,"Worthy people always have a job. With a little effort can often achieve much so improve living conditions. Can you arrange your living space, for example yard cleanse and remove unnecessary things ...",vrednoca,vrednoca,8,Employment or unemployment issues -Teme o zaposljavanju I nezaposlenosti,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; U; Android 4.2.2; sr-rs; IdeaTab S6000-H Build/JDQ39) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 Safari/534.30,,,sr
c30b98e4-c3a4-4d19-82da-cc8e6641e224,3158,05:12.9,,12.109927,79.06404,8.82603,0.4835805,0.6846946,,13.6963005,77.586205,8.717493,0.47510594,0.6718966,,81.584755,9.605911,8.809333,0.13612288,0.08318716,,83.94971,9.1132965,6.9369955,0.11493644,0.07892118,,11.8865795,12.561578,75.551834,0.8183263,0.10878326,,10.1394825,83.00494,6.855586,0.4835805,0.71882266,,12.2873535,79.55665,8.155996,0.4793432,0.6889606,,10.477632,14.532021,74.99034,0.8225636,0.12584728,,11.410669,83.00494,5.584399,0.47086865,0.71882266,,9.509111,85.96059,4.530303,0.47510594,0.74441874,,Sometimes - Ponekad,Negative - Negativna,Whole world - Ceo svet,For a long time - Dugo,,,,,,1,,,Male - Muško,BOJNIK,Approached for a service,Roma - Rom/Romkinja,30-39,No primary school - Bez osnovne škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,BIla sam sa svoju porodicu u Nemačku. Tamo smo bili u hajam. Nije neki dobar smeštaj ali koje da radim. Imali smo hranu. Bolje je tamo nego ovde jer tamo bar nismo razmišljali od jedenje. Isteklo je vreme i morali smo da se vratimo. Sad nemamo ovde drva. Deca se smrzavju. I šporet mi je star neće da gori.,"I was with my family in Germany. We were there in Khayyam. Not a good accommodation or that I do. We had food. It is better there than here because there at least we did not think of eating. Time is up, and we had to go back. Now we have no wood here. Children smrzavju. I double my age will not be worse.",Bez drva,woodless,,Housing issues - Pitanja stanovanja,,roma,SenseMaker Collector HTML,,,sr
7b3142eb-6967-4dcd-86ee-9ab4256aa6ce,3159,57:12.1,57:09.8,22.214722,22.413788,55.371487,0.6657839,0.19410342,,33.18366,35.221672,31.594673,0.4920551,0.30501968,,17.271904,62.80788,19.920216,0.5132415,0.5439162,,20.513538,58.866997,20.619465,0.50052965,0.50978816,,54.66441,21.92118,23.41441,0.34375,0.18983743,,23.686283,55.91133,20.402386,0.4835805,0.48419207,,18.02126,67.24138,14.737363,0.4835805,0.5823104,,50.713085,23.891623,25.395292,0.37341103,0.20690149,,14.727447,41.625614,43.64694,0.6445975,0.3604778,,23.410757,59.85222,16.737026,0.46663135,0.5183202,,Constantly - Stalno,Very negative - Veoma negativna,My country - Moja zemlja,For a long time - Dugo,1,,1,,,,1,,Female - Žensko,VALJEVO,interviewed in the community,Serb - Srbin,30-39,College - Viša škola,Serb - Srbin,Serb - Srbin,Employed - Zaposlen/a,Misljenja sam da Romi nisu dovoljno obrazovan narod i da kako i oni a i zajednica i uopste drzava slabo tj nikako ne uticu na taj prolem. Moglo bi da se uvede neko dodatno ucenje u vidu dopunske ili vecernje skole. Smatram da bi to pomoglo i bila olaksavajuca okolnost za njih.,"In my opinion, the Roma are not enough knowledgeable people and how they and the community and the general poor state that does not affect the prole. It could bring in some additional learning in the form of additional or night school. I think it would help and the mitigating factor for them.",Obrazovanje,education,1,Education issues,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 4.2.2; ALCATEL ONE TOUCH 7041X Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/40.0.2214.109 Mobile Safari/537.36,,,sr
f5972513-dd9b-4af0-8932-44baae3e70cd,3160,58:56.4,,8.100161,87.93104,3.9688036,0.4793432,0.7614828,,31.499178,41.133003,27.367819,0.4793432,0.3562118,,3.7355468,95.812805,0.45165038,0.4835805,0.8297389,,87.36876,5.665024,6.966217,0.09798729,0.049059093,,42.355392,10.098526,47.54608,0.5259534,0.08745321,,1.3267579,51.477833,47.19541,0.72934324,0.445798,,2.0698535,92.36453,5.565615,0.5174788,0.79987687,,5.8353977,5.172417,88.99218,0.9157839,0.044793103,,6.584762,9.605911,83.809326,0.8861229,0.08318716,,29.380535,41.133003,29.486462,0.50052965,0.3562118,,It is common - Uobičajeno je,Very negative - Veoma negativna,Whole world - Ceo svet,Forever - Zauvek,1,1,1,1,,,,,Male - Muško,VRANJE,interviewed in the community,Roma - Rom/Romkinja,40-49,Elementaty school - Osnovna škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,Trazim posao da radim da bi plati struju i vodu da mi ne isekuda ne zivim kao pecinsk ljudi,Looking for a job to do in order to pay for electricity and water that we do not isekuda not live like cavemen,Boze ima li te gledaj muku moju,God is there and watch my passion,19,Employment or unemployment issues -Teme o zaposljavanju I nezaposlenosti,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 4.2.2; IdeaTab S6000-H Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/34.0.1847.114 Safari/537.36,,,sr
e9447a0e-2b3a-4f24-947d-e427631f9b35,3161,24:49.0,,5.273032,88.17734,6.549634,0.506383,0.7636158,,0.45906737,99.50739,0.03354004,0.49787235,0.86173403,,11.391559,88.52891,0.0795315,0.4425532,0.76788175,,9.406774,2.4630585,88.130165,0.89361703,0.021330053,,95.31915,0,4.6808505,0.04680851,0,,13.729169,1.477829,84.793,0.85531914,0.012798022,,7.55791,92.118225,0.3238672,0.4638298,0.79774386,,28.178385,33.004932,38.816685,0.5531915,0.28582266,,20.403517,3.4482803,76.14821,0.7787234,0.029862085,,0.41399902,97.044334,2.541665,0.5106383,0.840404,,It is common - Uobičajeno je,Very negative - Veoma negativna,Whole world - Ceo svet,For a long time - Dugo,,,1,,,,,,Female - Žensko,ČAČAK,interviewed in the community,Serb - Srbin,40-49,High school - Srednja škola,Serb - Srbin,Serb - Srbin,Employed - Zaposlen/a,slika 1. Ova slika me asocira na jedan dodadaj koji se odigrao pre neki ndan .Romkinja je dosla ispred robne kuce sa dvoje dece  jedno dete je bila beba od nekoliko meseci u kolicima a drugo dete je bilo staro oko 4 godine . Romkinja je bila u drugom stanju. Sela je na ivicnjak i pocela da prosi. Nije obracala paznju na dete koje je osetalo kroz grad Posle izvesnog vremena videla sam grupu ljudi koje se okupilo oko deteta Zapitkivali su ga da li se izgubijo . Dete je samo cutalo i nije govorilo nista. Ljudi okupljeni oko njega su ga pitali da li je gladan  on je i dalje cutao. Ja sam pozvala policiju da dode. Posle nepunih 5 minuta je prisao jedan rom  i poceo da  ga pita ciji je i de stanuje i dalje je cutalo. U jednom momentu se pojavila njegova majka .Ovaj rom je poceo da vice na nju sto ne pazi na dete Ona je pocela da vice i da nije istina da se dete izgubilo . On je pozvao policiju . ali je ona pobegla.,"Figure 1. This picture reminds me to one dodadaj which took place before a nday .Romkinja came in front of a department store with two children, one child was a baby of a few months in a wheelchair and another child was about 4 years old. Roma women was pregnant. She sat down on the curb and started to ask. He ignored a child who is osetalo through town After a while I saw a group of people who had gathered around the child kept asking him if he was lost. The child remained silent and did not say anything. People gathered around him, they asked him if he was hungry he is still silent. I've called the police to come. After almost 5 minutes approached one rom and began to ask him whose lives and de remains silent. At one point raised by his mother .This rom is started yelling at her table does not keep the child she began to shout and it is not true that a child is lost. He called the police. but she escaped.",nemarnost,carelessness,10,Discrimination - Diskriminacija,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; U; Android 4.2.2; sr-rs; IdeaTab S6000-H Build/JDQ39) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 Safari/534.30,,,sr
20b91214-5639-45f3-9434-a0c6c979b7ec,3162,49:57.4,,17.31999,67.487686,15.192324,0.4893617,0.58444333,,41.237816,53.69458,5.0676026,0.31914893,0.4649951,,20.320719,64.03941,15.639869,0.47659576,0.5545813,,51.042866,12.807885,36.14925,0.42553192,0.11091626,,57.001366,22.167488,20.831146,0.31914893,0.19197042,,13.395874,25.123156,61.48097,0.7404255,0.21756652,,12.9305105,69.45813,17.61136,0.52340424,0.60150737,,,,,,,1,9.747405,44.334976,45.917618,0.68085104,0.3839409,,14.42826,44.334976,41.236767,0.63404256,0.3839409,,Sometimes - Ponekad,Negative - Negativna,My country - Moja zemlja,Forever - Zauvek,1,,,,,,,,Female - Žensko,KOVIN,interviewed in the community,Roma - Rom/Romkinja,40-49,Elementaty school - Osnovna škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,Pre tri godine moj Nemanja je zavrsio ovde osnovnu skolu bio je primeran ucenikhteo je da ide dalje u skolu upisali smo ga u Beograd u tehnicku skolu od sve nase sirotinje odvajali smo za njegovo skolovanjeon je i tako osetljivi i plasljiv mnogo je sitan za svoje godine to su ovi beogradski mangupi videli i poceli mojeg Nemanju da maltretiraju cutao je nama nista kuci nije pricao bio je uporan da zavrsi tu skolu.  polugodiste moje dete je zavrsilo odlican kad su oni huligani to culi kad je poso kuci presreri su ga oteli mu knjizicu i svu su mu je izsarali kako se ne bi videle ocene sta da ti kazem unistili su mu knjizicu. On se tu sestro moja toliko razocarao u sve i u njegove drugare koji nisu reagovali i nisu prisli da mu pomognu a i na skolu.Napustio je skolu. Radio je sa njegovim ocem isao je po kontejnerima po djubrenicama samo da bi nam pomogo u kuci sta da ti kazem znas i sama da nas je 12 u kuci sad mi je dosla i cerka sa unucima puna kuca. Mnogo mi je zao sto nije zavrsio tu skolu koju je voleo terali smo ga da upise ovde nesto nije hteo mnogo se razocarao sta da ti kazem.,"Three years ago my Nemanja finished primary school here was exemplary ucenikhteo that goes on in the school, he was in Belgrade in technical schools of all our poverty, we separated for his skolovanjeon is so sensitive and timid lot is small for his age to these thugs Belgrade saw and started to harass my Nemanja silent as we are not at home not talk persisted to finish the school. semester my child ended up great when they are hooligans to hear when the job home presreri took him a booklet and all are his izsarali order not to see reviews what to say destroyed his booklet. He was there my sister so disappointed in everything and in his friends who did not react and did not came to help him and to skolu.Napustio the school. He worked with his father went after containers per djubrenicama only help us in the house what to say You know that we were 12 in the house now we came and daughter with grandchildren full house. I'm so sorry I did not finish the school he loved was forced to enroll here something he did not want to disappoint a lot of what to say.",suze radosnice,tears of joy,8,Education issues,,roma,SenseMaker Collector HTML,,,sr
