FragmentID, NarrID, EntryDate, ServerEntryDate,T0 Example triad-Milk,T0 Example triad-Tea/Coffee,T0 Example triad-Sugar,T0 Example triad-X,T0 Example triad-Y,T0 Example triad-Не относится,T1 People were-resourceful/persistent,T1 People were-future-focused,T1 People were-resilient/adaptable,T1 People were-X,T1 People were-Y,T1 People were-Не относится,T2 People affected by-beliefs/traditional values,T2 People affected by-information,T2 People affected by-actions/events,T2 People affected by-X,T2 People affected by-Y,T2 People affected by-Не относится,T3 What made things happen-government/institutions,T3 What made things happen-communities/your networks,T3 What made things happen-specific individuals,T3 What made things happen-X,T3 What made things happen-Y,T3 What made things happen-Не относится,T4 Lesson applies to-past,T4 Lesson applies to-present,T4 Lesson applies to-future,T4 Lesson applies to-X,T4 Lesson applies to-Y,T4 Lesson applies to-Не относится,T5 What people pursued-food security,T5 What people pursued-personal/property security,T5 What people pursued-community/family security,T5 What people pursued-X,T5 What people pursued-Y,T5 What people pursued-Не относится,T6 What shaped events-trust,T6 What shaped events-understanding,T6 What shaped events-personal efforts,T6 What shaped events-X,T6 What shaped events-Y,T6 What shaped events-Не относится,T7 What people value-ability to afford things,T7 What people value-ability to affect decisions,T7 What people value-ability to make choices,T7 What people value-X,T7 What people value-Y,T7 What people value-Не относится,T8 Government was-stable,T8 Government was-fair/unbiased,T8 Government was-accessible,T8 Government was-X,T8 Government was-Y,T8 Government was-Не относится,T9 People had-a sense of belonging,T9 People had-choices,T9 People had-confidence,T9 People had-X,T9 People had-Y,T9 People had-Не относится,D1 People did-what they were born to do,D1 People did-brought up to do,D1 People did-X,D1 People did-Не относится,Q1 Feeling about example,Q2 How common,Q3 Who should hear_everyone,Q3 Who should hear_NGOs,Q3 Who should hear_my friends and family,Q3 Who should hear_international community,Q3 Who should hear_my government,Q3 Who should hear_no one special,Q4 Who influenced_tv/radio,Q4 Who influenced_religious leaders,Q4 Who influenced_local government,Q4 Who influenced_manager/boss,Q4 Who influenced_celebrities,Q4 Who influenced_newspapers/magazines,Q4 Who influenced_teachers,Q4 Who influenced_doctors/nurses,Q4 Who influenced_police,Q4 Who influenced_politicians,Q4 Who influenced_no one special,Q4 Who influenced_peers and friends,Q4 Who influenced_parents,Q4 Who influenced_facebook/social computing,Q4 Who influenced_diaspora/community leaders,Q4 Who influenced_CSOs,Q4 Who influenced_opposition groups,Q4 Who influenced_central government,Q4 Who influenced_military,Q4 Who influenced_grandparents,Q4 Who influenced_other,Q4 Who influenced: Other,Q5 Story involves_security,Q5 Story involves_education,Q5 Story involves_politics,Q5 Story involves_violence,Q5 Story involves_business/trade,Q5 Story involves_justice,Q5 Story involves_democracy,Q5 Story involves_human rights,Q5 Story involves_conflict,Q5 Story involves_relations with other countries,Q5 Story involves_cooperation,Q5 Story involves_other,Q5 Story involves: Other,Q6 Who impacted experience_ambitions for the future,Q6 Who impacted experience_recreation/leisure activities,Q6 Who impacted experience_calls for change,Q6 Who impacted experience_freedom of movement,Q6 Who impacted experience_utilities,Q6 Who impacted experience_respect/tolerance,Q6 Who impacted experience_trust,Q6 Who impacted experience_freedom of speech,Q6 Who impacted experience_employment opportunities,Q6 Who impacted experience_other,Q6 WhoImpacted: Other,DQ1 Age,DQ2 Gender,DQ3 Education,DQ4 Travel abroad for_business,DQ4 Travel abroad for_studies/exchange programmes,DQ4 Travel abroad for_sport,DQ4 Travel abroad for_never travelled,DQ4 Travel abroad for_tourism,DQ4 Travel abroad for_visiting relatives/friends,DQ4 Travel abroad for_other,DQ4 TravelAbroadFor:Other,DQ5 Live,DQ6 Where do you live?,DQ6 Who lives with you,DQ7 Language,DQ7_other,DQ7 Daily expenses_wages/salary,DQ7 Daily expenses_pension and/or other types of social assistance,DQ7 Daily expenses_remittances,DQ7 Daily expenses_other (please specify),DQ7 Daily Expenditures,Your experience,StoryTitle,S1-Как я вижу события в своем примере-XRight,S1-Как я вижу события в своем примере-YTop,S1-Как моя семья видит события в моем примере-XRight,S1-Как моя семья видит события в моем примере-YTop,S1-Как посторонний видит мой пример-XRight,S1-Как посторонний видит мой пример-YTop,S1-Как правительство видит мой пример-XRight,S1-Как правительство видит мой пример-YTop,ProjectID,ApplicationName,Latitude,Longitude,Language
51685e64-4a3e-40f4-b5c8-eed3e8d79a92,494,11:24.2,11:19.1,20.217628,44.69387,35.088497,0.57435435,0.38704896,,46.746807,27.55102,25.702179,0.39477688,0.23859182,,12.416533,9.591835,77.99163,0.8278755,0.083065294,,9.839636,11.224487,78.93587,0.8454811,0.09720409,,33.122196,33.67347,33.204334,0.5004107,0.29161227,,9.057808,50.816326,40.125866,0.65534025,0.4400694,,37.639294,42.244896,20.115808,0.41238254,0.36584082,,31.805723,34.897957,33.296318,0.50745296,0.30221632,,,,,,,1,17.101788,15.714288,67.18392,0.7504107,0.13608573,,,,,1,negative,it's very common,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,1,,,,1,,,,,,,40-44,male,complete secondary,1,,,,,,,,rural area,Osh,,Uzbek,,,,,,,Зимой останавливается вся моя работа. Я мастер работаю с бетоном штукатуркой деревом. Зимой не прибыли меня это огорчает. Из-за этого дома происходят конфликты если жена меня нервирует- избиваю.,Трудности сезонной работы,0.18795457,0.32839507,0.46977276,0.31851852,0.7425,0.32345676,0.90159094,0.6888889,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0,,,ru
56b6e284-a277-4394-96aa-1562ec4f49ff,495,07:16.1,07:10.5,11.453616,74.897964,13.64842,0.51097405,0.6486163,,14.790776,72.44899,12.76024,0.48984733,0.62740815,,72.311615,11.632652,16.05573,0.21872056,0.10073876,,13.340648,14.0816345,72.57773,0.7961854,0.121946946,,44.461666,37.7551,17.783237,0.36660787,0.3269592,,15.137139,16.122452,68.74041,0.76801634,0.13962041,,13.47431,73.67347,12.852219,0.49688956,0.63801223,,13.74881,13.2653055,72.985886,0.7961854,0.114877544,,,,,,,1,13.488676,14.489792,72.02152,0.79266423,0.12548162,,0.10866678,0.8913332,0.8913332,,negative,it's very common,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,люди сами,1,,,,,,,1,,,,,,1,,,,,,,,,,,40-44,male,complete technical/vocational,1,,,,,,,,rural area,Osh,,Uzbek,,,,,,,Я против ранних браков. Потому что сейчас девочки очень нежные и не приспособлены к семейной жизни. Они должны вести все хозяйство если выйдут замуж. А для этого нужно хорошее здоровье.Меня еще беспокоит что в настоящее время очень много траты на свадьбы и тои.,Я против ранних браков,0.17886366,0.3358025,0.41977274,0.3160494,0.76750004,0.30864197,0.9356818,0.4814815,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0,,,ru
ec4236f0-9124-49fe-8de7-f6f65f68f1b1,496,58:11.9,58:07.5,20.42171,44.285713,35.29258,0.57435435,0.38351429,,69.77066,15.306121,14.923221,0.22576281,0.13255101,,40.80544,14.0816345,45.112934,0.5215375,0.121946946,,45.72208,37.346943,16.930979,0.3560445,0.32342452,,15.403025,71.22449,13.372488,0.48984733,0.61680406,,33.58641,32.040817,34.37277,0.5039318,0.27747348,,15.213315,12.448975,72.33771,0.78562194,0.10780815,,43.941395,40.204082,15.854521,0.35956562,0.34816736,,69.12249,14.489792,16.38772,0.23632619,0.12548162,,48.85948,27.55102,23.589502,0.37365013,0.23859182,,0.21048498,0.789515,0.789515,,strongly negative,it's very common,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,жители,1,,,,,,,,1,,,,,1,,,,,,,,,,,50-54,male,university degree,,1,,,,,,,rural area,Osh,,Kyrgyz,,,,,,,Я живу в этом селе 10 лет. У нас улицы не чистые везде мусор. Мусороуборочная машина приезжать один раз в неделю. Не очищают арыки везде навоз от скота пластиковые пакеты и.т.д. Мен это очень раздражает. Айыл окмоту не проводит объяснительные работы.,Где чистота-там благополучие.,0.18113638,0.32592595,0.47886366,0.3111111,0.77659094,0.2567901,0.9561364,0.48641974,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0,,,ru
10fb1c8e-de46-488a-a646-fef975973a45,497,23:03.9,22:51.8,9.836767,83.06123,7.102002,0.4863262,0.7193102,,,,,,,1,22.96554,68.77551,8.258947,0.42646703,0.5955959,,15.137139,16.122452,68.74041,0.76801634,0.13962041,,12.784457,14.489792,72.725746,0.79970646,0.12548162,,,,,,,1,12.826133,72.85714,14.316729,0.50745296,0.6309428,,66.63757,17.346937,16.015488,0.24688958,0.15022446,,15.479189,67.551025,16.969786,0.50745296,0.5849918,,16.117308,19.795921,64.08677,0.7398473,0.17143266,,,,,1,negative,it's very common,,,,,1,,,,1,,,1,,,,,,,,,,,,1,,,,,,1,1,,,,,1,,,,,,,,,1,,,,,,,,35-39,female,university degree,,,,,,1,,,rural area,Chui,,Kyrgyz,,,,,,,Я многие годы приезжаю из села в город на работу. В город ходят маршрутки. Большое село много учеников. Зимой холодно. Эти маршрутки часто не останавливаются и не  берут школьников не жалеют их. Меня это очень огорчает.,Помощь школьникам.,0.1902273,0.345679,0.4743182,0.34074074,0.8084091,0.3308642,0.97886366,0.3333333,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
5bad07c2-e9db-4b1f-a9d2-b0f359bc7a7e,498,06:27.9,06:15.1,19.809464,45.510204,34.680332,0.57435435,0.39411834,,,,,,,1,20.81406,38.57143,40.61451,0.59900224,0.33402857,,68.85804,23.46939,7.672572,0.19407266,0.20324491,,15.02792,45.91837,39.05371,0.620129,0.39765307,,76.685,12.040817,11.27418,0.1729459,0.10427348,,75.62866,12.040817,12.330521,0.18350929,0.10427348,,,,,,,1,,,,,,1,12.693913,77.34694,9.959147,0.4863262,0.6698245,,0.028666794,0.9713332,0.9713332,,negative,it's very common,1,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,1,,,,,,,,,1,коррупция,1,,,,,,,,,,,under 17,male,complete secondary,,1,,,,,,,rural area,Chui,,Kyrgyz,,,,,,,Меня огорчила история произошедшая во время выборов. Потому что там все люди продавали свои голоса. Это не правильно. Если так будет Кыргызстан не будет развиваться.,Подумай о будущем Кыргызстана,0.20159094,0.30864197,0.49477276,0.31851852,0.7834091,0.29876542,0.9447728,0.30123454,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
73ce8bfb-6ce9-462c-bd18-86e1debc9339,499,44:59.8,44:47.5,11.598767,47.142857,41.25838,0.648298,0.40825716,,88.19692,5.9183655,5.8847046,0.08843887,0.051253047,,,,,,,1,88.19692,5.9183655,5.8847046,0.08843887,0.051253047,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,1,negative,it's very common,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,30-34,female,complete primary,,,,,1,,,,rural area,Chui,,Kyrgyz,,,,,,,Чистоту Кыргызстану. Огорчают мусоры.,За чистоту,0.16295457,0.30617285,0.49250004,0.3160494,0.81295455,0.30370373,0.9402273,0.47901237,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
92d127fb-f25f-4743-b0cc-9026d4836275,500,28:44.7,28:32.6,3.9025977,90,6.0974026,0.51097405,0.7794,,86.67638,7.551018,5.7726035,0.09548112,0.06539184,,9.910064,51.224495,38.865444,0.6447769,0.4436041,,9.353869,51.63265,39.013477,0.648298,0.4471388,,7.2397604,87.55102,5.2092237,0.48984733,0.7581918,,5.542426,7.1428604,87.31472,0.9088614,0.061857164,,4.662866,89.18367,6.153462,0.50745296,0.77233064,,89.10524,5.5102077,5.3845577,0.08139662,0.047718376,,87.84481,5.9183655,6.2368164,0.09195999,0.051253047,,9.021882,48.775513,42.202606,0.6659036,0.42239594,,0.043212235,0.95678777,0.95678777,,strongly positive,it's very common,1,,,,,,,1,,,,,1,,,,,,1,,,,,,,1,,,1,,,,,,,,1,,,,,,,1,1,,,,,,,,17-19,male,complete secondary,,,,,,1,,,rural area,Chui,,Kyrgyz,,,,,,,У нас в селе много национальностей. Если мы будем с ними вместе работать то у нас было бы взаимопонимание. Развивались бы не только села но и города. Не скажу что в нашем селе все есть. Не проводятся совместные мероприятия. Хорошо было бы если бы работали с молодежью и народом.,Работа с  молодежью и межнациональная сплоченность,0.17431821,0.32098764,0.4561364,0.31851852,0.8402273,0.67901236,0.96068186,0.47901237,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
b30c98c1-b4b6-40a4-a15d-e6f30e1a5a4c,501,17:20.2,17:07.9,5.1989403,91.63266,3.1684034,0.48984733,0.79353875,,,,,,,1,6.042579,7.551018,86.4064,0.90181917,0.06539184,,88.19692,5.9183655,5.8847046,0.08843887,0.051253047,,3.2342918,92.04082,4.724888,0.50745296,0.7970735,,,,,,,1,5.311045,90,4.6889553,0.49688956,0.7794,,90.36567,5.1020355,4.5323057,0.070833236,0.044183653,,,,,,,1,,,,,,1,,,,1,negative,it's very common,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,бедность,,,,,,,,,,1,ничего,50-54,female,some university (no degree),,,,1,,,,,rural area,Chui,,Kyrgyz,,,,,,,У моей знакомой заболела сноха (психическое расстройство). Но она не была в состоянии обратиться в лечебное заведение так как у нее было денежных средств.Но на ее счастье мама снохи в состоянии лечить дочь.,Бедность в нашей стране реальна!,0.12659094,0.34074074,0.46750003,0.32098764,0.82659096,0.30370373,0.97886366,0.30123454,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
bf027f15-a40b-480d-9f5c-2df304e11a7d,502,01:33.0,01:21.4,34.382618,33.265305,32.35208,0.48984733,0.28807753,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,5.338351,7.551018,87.110634,0.9088614,0.06539184,,7.302993,7.1428604,85.55415,0.8912558,0.061857164,,,,,,,1,,,,,,1,,,,,,1,,,,1,strongly positive,it's somewhat common,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,1,не относится,,,,,,,,,,,,1,не относится,,,,,,1,,,,,,under 17,male,complete secondary,,,,,,1,,,rural area,Chui,,Kyrgyz,,,,,,,Мой друг переехал в другое место. Я встретился с ним через 5 лет. Я этому очень обрадовался и он тоже.,Истории простых людей,0.16977276,0.6814815,0.4993182,0.67407405,0.80386364,0.6864197,0.96977276,0.51111114,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
c7f24462-e35c-4930-b491-9988493c8061,503,54:07.9,53:56.8,,,,,,1,,,,,,1,,,,,,1,8.35933,7.1428604,84.49782,0.88069236,0.061857164,,85.26793,7.551018,7.1810536,0.10956563,0.06539184,,,,,,,1,,,,,,1,86.32427,7.551018,6.1247153,0.09900225,0.06539184,,,,,,,1,,,,,,1,0.046848595,0.9531514,0.9531514,,strongly negative,it's a one-time occurrence,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,личные амбиции,55-59,female,university degree,,,,,,1,,,rural area,Chui,,Kyrgyz,,,,,,,Поэтому поводу я никогда не забуду случай когда меня в течение 3-х лет в месяц по 3-4 проверки (финполиция прокуратура комиссии по защите прав человека СНБ) которые по заявлению старика Шамова жителя нашего села приезжего из Таджикистана терроризировали. Я вообще поражалась тому что в нашей стране острое внимание уделяют не туда куда надо. Чтобы страна развивалась и расцветала нужны уменья образование высококвалифицированные люди. А их у нас мало в будущем может и не быть.Потому что образование у нас на 3-4 месте. Чтобы было качественное образование качество должно сверху вниз быть качественным. Минобразование-облоно-райком-руководство-учитель-ученики.,Что нужно для образования?,0.16295457,0.30864197,0.4743182,0.32592595,0.8311364,0.31851852,0.95840913,0.52098763,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
d86fef5b-d1e9-412b-a0ca-1dfa45421427,504,11:18.5,11:05.6,15.992273,44.69387,39.313854,0.6166079,0.38704896,,4.9589305,90,5.041069,0.5004107,0.7794,,7.0069275,6.326531,86.66654,0.898298,0.05478777,,25.700521,16.122452,58.177025,0.66238254,0.13962041,,74.18428,10,15.815719,0.20815718,0.08660002,,,,,,,1,14.5852585,8.775505,76.63924,0.81026983,0.0759959,,,,,,,1,,,,,,1,70.95922,10.816322,18.224455,0.23632619,0.09366936,,0.032303154,0.96769685,0.96769685,,negative,it's rare but happens occasionally,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,,under 17,male,incomplete secondary,,,1,,,,,,rural area,Chui,,Kyrgyz,,,,,,,Мы с классом готовились к одному конкурсу. Для конкурса мы должны были выучить стихотворение. Пришел день конкурса мы вышли и стали рассказывать стихотворение. Некоторые сои одноклассники не смогли нормально рассказать забывали слова. Меня это очень огорчило потому что мы обложались.,Подготовка учеников,0.18568185,0.31358027,0.4493182,0.30617285,0.7743182,0.3111111,0.9629546,0.4617284,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
80e659e9-4a51-404a-9afd-cca3f05e0110,505,59:38.2,59:19.0,,,,,,1,13.083394,43.469383,43.44722,0.65181917,0.3764449,,,,,,,1,77.74133,12.040817,10.217844,0.16238253,0.10427348,,69.78647,20.204077,10.009451,0.20111492,0.17496732,,,,,,,1,9.795093,24.693876,65.51103,0.7785797,0.21384896,,8.192619,73.67347,18.13391,0.54970646,0.63801223,,11.58583,70.408165,18.006006,0.53210086,0.6097347,,72.51569,11.224487,16.259811,0.21872056,0.09720409,,,,,1,strongly negative,it's somewhat common,1,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,финансирование,,,,,,,,,,1,государство,under 17,male,complete secondary,,,,1,,,,,urban area,Issykul,,Russian,,,,,,,Я занимаюсь футболом и мне плохо от того что я очень хорошо в футболе. Но мы не можем поехать с командой на соревнование потому что нет денежных средств. Мы очень хотели бы участвовать на соревнованиях. Я очень разочарован что спорт никому не нужен.,Никто не хочет спонсировать спорт,0.15840912,0.32592595,0.46295458,0.3308642,0.77659094,0.6518519,,,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0,,,ru
87724451-726d-4574-ae11-b27791b2bc45,506,04:58.9,04:59.5,,,,,,1,22.683857,8.775505,68.540634,0.7292839,0.0759959,,28.179682,56.938778,14.881537,0.4335093,0.49308982,,62.416534,9.591835,27.991632,0.3278755,0.083065294,,35.99946,25.102043,38.898502,0.5144952,0.2173837,,,,,,,1,39.043438,50,10.956562,0.35956562,0.433,,48.85085,43.061226,8.087923,0.29618534,0.37291023,,,,,,,1,16.10725,71.22449,12.668264,0.48280507,0.61680406,,0.21048498,0.789515,0.789515,,strongly negative,it's very common,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,55-59,male,university degree,,,,1,,,,,urban area,Issykul,,Tatar,,,,,,,Один мой знакомый по имени Ринат -инвалид  не смог голосовать так как не имел возможности ходить самостоятельно и не сдал биометрические данные. Он был огорчен и говорил что он никому не нужен и с ним никто не считается. Меня это тоже огорчило. Ему 51-52 года.,Будьте внимательны!,0.17659093,0.3333333,0.4834091,0.32345676,0.72659093,0.32839507,0.8811364,0.32345676,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0,,,ru
8a5827cc-76f6-4d4d-a9b3-19f4cc69b16c,507,11:30.0,11:30.6,,,,,,1,,,,,,1,46.311333,10.816322,42.87235,0.48280507,0.09366936,,78.87385,8.367348,12.758803,0.16942479,0.07246123,,12.918113,74.081635,13.000252,0.5004107,0.64154696,,10.469135,78.97958,10.551274,0.5004107,0.6839633,,,,,,,1,10.043728,10.816322,79.13995,0.8454811,0.09366936,,,,,,,1,10.673218,78.57143,10.755357,0.5004107,0.68042856,,,,,1,strongly negative,it's very common,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,давление,35-39,female,university degree,,,,,,,1,командировки,urban area,Issykul,,Russian,,,,,,,Я бы хотела описать один случай который произошел в преддверии выборов. Сегодня наши граждане продолжают быть зависимы от власти. Меня расстраивает тот факт люди не имеют собственного мнения не верят не только в себя а вынуждены делать то что им говорят. Одним словом большая часть населения   боясь лишиться работы звания находятся под влиянием административного ресурса,Мы стали свободны?,0.17204548,0.34074074,0.43340912,0.3160494,0.76750004,0.45925927,0.8379546,0.65925926,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0,,,ru
941821ac-9408-48b0-b945-705da1bf4809,508,54:30.7,54:12.1,33.678394,33.265305,33.056305,0.49688956,0.28807753,,46.498165,41.428574,12.073262,0.3278755,0.35877144,,32.918114,34.081635,33.00025,0.5004107,0.29514694,,10.058093,51.63265,38.309254,0.6412558,0.4471388,,7.925298,54.489796,37.584908,0.648298,0.47188166,,0.8931031,3.061226,96.04567,0.9757628,0.026510192,,0.857177,1.0204086,98.12241,0.9863262,0.00883673,,1.6375731,97.34695,1.0154834,0.49688956,0.8430245,,,,,,,1,0.6171072,99.377975,0.00492139,0.49688956,0.8606979,,0.09412134,0.90587866,0.90587866,,positive,it's rare but happens occasionally,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,1,,1,,,,1,коррупция,,,1,,,1,,,,,,35-39,female,university degree,,,,1,,,,,urban area,Issykul,,Tatar,,,,,,,Халатное отношение врачей акушеров к женщинам при родах особенно которые рожают в первый раз. Что несет угрозу как ребенку так и роженице. Результатом не внимательного отношения к женщине у нее случился разрыв мог пострадать ребенок. Родственники обратились в ФОМС и персоналу был вынесен выговор. На какой-то период времени врачи постараются быть внимательными к другим роженицам. Порадовало то что родственники не оставили данный случай а постарались добиться справедливости.,Бдьте добрее!,0.1902273,0.33827162,0.4834091,0.31358027,0.71977276,0.3111111,0.89477277,0.30617285,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0,,,ru
95aef4f4-0738-47e6-ba42-ae08c0b3d8c2,509,48:24.6,48:04.4,40.848557,36.530613,22.62083,0.4088614,0.3163551,,67.22539,26.734695,6.0399194,0.19407266,0.23152243,,,,,,,1,6.745366,43.469383,49.78525,0.7151994,0.3764449,,15.367095,69.18367,15.449233,0.5004107,0.5991306,,,,,,,1,7.4855127,45.510204,47.004284,0.6975938,0.39411834,,7.62636,25.5102,66.863434,0.7961854,0.22091836,,,,,,,1,,,,,,1,,,,1,negative,it's rare but happens occasionally,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,коррупция,,,,,,,1,1,,,,60 and over,female,complete secondary,1,,,,,,,,urban area,Issykul,,Tatar,,,,,,,В течение года у меня идут разборки с моим адвокатом. Я подавала в суд на мужа для раздела имущества и нанимала адвоката Абдылдаева. У нас был устный договор и по договору я ей оплатила гонорар в сумме 50 тысяч сом. Но в конце концов я отозвала свое заявление не доводя дела до суда. Когда я решила забрать свои документы и оставшуюся сумму гонорара она ответила что все эти 50 тысяч сом отработала и возвращать не собирается.,Разборки с адвокатом,0.17431821,0.31358027,0.5061364,0.34074074,0.7629546,0.65925926,0.9629546,0.47160494,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0,,,ru
afe6f738-7aad-4abe-b7d7-e84368b17aea,510,12:35.7,12:19.5,15.716335,41.020405,43.263264,0.63773465,0.3552367,,14.27051,74.897964,10.831526,0.48280507,0.6486163,,21.202105,40.612244,38.18565,0.5849177,0.35170203,,15.065283,12.040817,72.89389,0.7891431,0.10427348,,7.8060107,35.714287,56.479706,0.74336845,0.30928573,,12.432338,14.489792,73.077866,0.8032276,0.12548162,,49.96324,42.244896,7.7918606,0.2891431,0.36584082,,11.876146,14.897956,73.22589,0.80674875,0.12901634,,,,,,,1,13.530361,72.85714,13.6125,0.5004107,0.6309428,,0.14503038,0.8549696,0.8549696,,strongly negative,it's rare but happens occasionally,1,,,1,1,,1,,,,,,1,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,20-24,female,complete technical/vocational,,,,1,,,,,rural area,Osh,,Kyrgyz,,,,,,,Я не соглашусь когда говорят что молодежь сейчас не образованная. Потому что молодые люди сейчас учатся в ВУЗах колледжах техникумах. Например раньше не многие уезжали в город учиться. А сегодня сразу начинают с Москвы. Молодые поступают на желаемые специальности и посредством подачи денег получают диплом. Когда видишь как они пишут плакать хочется.,Образованные безграмотные,0.19704548,0.2962963,0.46977276,0.31358027,0.6765909,0.31358027,0.83340913,0.32592595,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0,,,ru
1143bdd9-6096-4a0f-b2be-21bca36bf4b5,511,26:26.2,26:21.4,9.190032,46.326527,44.483437,0.67646706,0.40118775,,86.0282,6.734696,7.2371044,0.1060445,0.05832244,,2.1175964,0.61224365,97.27016,0.9757628,0.005302059,,96.667755,3.061226,0.2710202,0.01801633,0.026510192,,0.086904354,99.215004,0.6980863,0.5039318,0.8606979,,,,,,,1,0.30097628,1.4285736,98.270454,0.9898473,0.012371453,,99.3007,0.61224365,0.08706062,0.0039318246,0.005302059,,,,,,,1,,,,,,1,0.0032122135,0.9967878,0.9967878,,negative,it's rare but happens occasionally,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,1,1,,1,,,,1,1,,,,,1,,,,,1,1,1,,,,30-34,female,complete technical/vocational,,1,,,,,,,rural area,Chui,,Tatar,,,,,,,Меня очень расстраивают случаи пропажи детей взрослых. Часто об этом умалчивают но я как мать озабочена и обеспокоена этим.Еще меня злит обязательное ношение школьной формы(бордо). Она не качественная и безобразная. Еще в селах очень плохие дороги. Дети идут в школу мимо проносятся машины тротуаров нет.,Всем плевать (кресла важнее!),0.16750003,0.3111111,0.48113638,0.32839507,0.7834091,0.46666664,0.9447728,0.47160494,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ru
