FragmentID,NarrID,EntryDate,ServerEntryDate,ExampleTriad1-Sugar,ExampleTriad1-Milk,ExampleTriad1-Tea/Coffee,ExampleTriad1-X,ExampleTriad1-Y,ExampleTriad1-N/A,T2 Decisions based on:-personal judgement/experience,T2 Decisions based on:-information/advice/experience of others,T2 Decisions based on:-resources/income,T2 Decisions based on:-X,T2 Decisions based on:-Y,T2 Decisions based on:-N/A,T1 What prevented things:-lack of opportunities,T1 What prevented things:-lack of relevant skills,T1 What prevented things:-lack of resources,T1 What prevented things:-X,T1 What prevented things:-Y,T1 What prevented things:-N/A,T3 What people pursued:-survival,T3 What people pursued:-power/status,T3 What people pursued:-wealth,T3 What people pursued:-X,T3 What people pursued:-Y,T3 What people pursued:-N/A,T4 Why people took action:-they went with the flow,T4 Why people took action:-they made up their own minds,T4 Why people took action:-they followed other's orders,T4 Why people took action:-X,T4 Why people took action:-Y,T4 Why people took action:-N/A,T5 What underlined approach:-practical issues,T5 What underlined approach:-moral obligations/social norms,T5 What underlined approach:-legality/legislation,T5 What underlined approach:-X,T5 What underlined approach:-Y,T5 What underlined approach:-N/A,T6 Attitude of people was:-some people are worth more than others,T6 Attitude of people was:-everyone should be treated the same,T6 Attitude of people was:-diversity is good,T6 Attitude of people was:-X,T6 Attitude of people was:-Y,T6 Attitude of people was:-N/A,T7 Lesson applies to:-past,T7 Lesson applies to:-present,T7 Lesson applies to:-future,T7 Lesson applies to:-X,T7 Lesson applies to:-Y,T7 Lesson applies to:-N/A,T8 Attitudes revealed were:-keeping tradition,T8 Attitudes revealed were:-wanting things to change,T8 Attitudes revealed were:-just trying to survive,T8 Attitudes revealed were:-X,T8 Attitudes revealed were:-Y,T8 Attitudes revealed were:-N/A,T9 People had:-a sense of belonging,T9 People had:-choices,T9 People had:-confidence,T9 People had:-X,T9 People had:-Y,T9 People had:-N/A,D1 Attitudes revealed were:-wanting change,D1 Attitudes revealed were:-keeping tradition,D1 Attitudes revealed were:-X,D1 Attitudes revealed were:-N/A,Q1 Feeling about example:,Q2 How common:,Q3 Who should hear:_everyone,Q3 Who should hear:_NGOs,Q3 Who should hear:_my friends and family,Q3 Who should hear:_international community,Q3 Who should hear:_my government,Q3 Who should hear:_no one special,Q4 Who influenced:_family and/or friends,Q4 Who influenced:_tv/radio,Q4 Who influenced:_religious leaders,Q4 Who influenced:_celebrities,Q4 Who influenced:_manager/boss,Q4 Who influenced:_teachers,Q4 Who influenced:_newspapers/magazines,Q4 Who influenced:_police,Q4 Who influenced:_doctors/nurses,Q4 Who influenced:_diaspora/community leader,Q4 Who influenced:_politicians,Q4 Who influenced:_different levels of government,Q4 Who influenced:_facebook/social computing,Q4 Who influenced:_CSOs,Q4 Who influenced:_other,Q4 Who influenced: Other,Q5 Story involves:_politics,Q5 Story involves:_trust,Q5 Story involves:_business/trade,Q5 Story involves:_environment,Q5 Story involves:_corruption,Q5 Story involves:_justice,Q5 Story involves:_poverty,Q5 Story involves:_international relations,Q5 Story involves:_respect/tolerance,Q5 Story involves:_human rights,Q5 Story involves:_education,Q5 Story involves:_violence,Q5 Story involves:_other,Q5 Story involves: Other,Q6 Who impacted experience:_ambitions for the future,Q6 Who impacted experience:_disability,Q6 Who impacted experience:_recreation/leisure activities,Q6 Who impacted experience:_work/employment,Q6 Who impacted experience:_calls for change,Q6 Who impacted experience:_freedom of movement,Q6 Who impacted experience:_utilities,Q6 Who impacted experience:_personal security,Q6 Who impacted experience:_failure,Q6 Who impacted experience:_other,Q6 WhoImpacted: Other,DQ1 Age,DQ2 Gender:,DQ3 Employment status:,DQ3 Employment status: Other,DQ4 Education:,DQ5 Live:,DQ6 Marital status,DQ6 Marital status: Other,DQ7 Which group identify with:_internally displaced persons (IDPs),DQ7 Which group identify with:_refugee,DQ7 Which group identify with:_resident/host,DQ7 Which group identify with:_marginalised,DQ7 Which group identify with:_other,DQ7 Which group identify with: Other,DQ8 Household income:,Your experience,StoryTitle,ProjectID,ApplicationName,Latitude,Longitude,Language
499e7f7d-e32d-4389-9150-535bfa48d18f,244,2015/11/22 20:29:11.348,2015/11/22 20:28:43.495,10.040854,82.65306,7.3060884,0.4863262,0.7157755,,5.9232907,88.77551,5.3012013,0.49688956,0.7687959,,34.08656,32.448975,33.464466,0.49688956,0.28100815,,47.147778,6.326531,46.52569,0.49688956,0.05478777,,6.746798,7.551018,85.70219,0.8947769,0.06539184,,6.535537,87.55102,5.9134474,0.49688956,0.7581918,,,,,,,1,10.413089,79.79591,9.790998,0.49688956,0.69103265,,5.26074,47.142857,47.596405,0.7116783,0.40825716,,7.0558014,85.10204,7.8421583,0.5039318,0.73698366,,0.997,0.003,0.003,,neutral,it's very common,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,20-24,female,self employed/entrepreneur,,incomplete technical/vocational,urban area,married without children,,,,1,,,,less than others in my community,"I am a young age 24 years I was studying Technical Institute of the rest of the term one and sincere diploma and married, but the reason for the war to stop and I was working in the carpentry shop was my income Praise his money thing Mesh many or few, but concealed the case came the war and his trade shop closed shop due to lack of petrol or diesel Ashan Nstgl by birth and of course he told me God opens you, and I have the spirit of the role you second work (he was stopped from work) and after research I did not find myself to work and I got to know young people tell me what people need in this hot weather, so I thought I buy ice and sell it on the sidewalk and Lord Aforeig country and the people.",Lost dreams,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
50ac232c-8468-435b-990b-1c43e65c3d05,245,2015/11/22 15:25:26.395,2015/11/22 15:25:02.647,43.125072,41.83673,15.038198,0.35956562,0.36230612,,56.089996,22.244902,21.665098,0.3278755,0.19264084,,37.10035,11.632652,51.26699,0.5708332,0.10073876,,60.98365,20.204077,18.812271,0.2891431,0.17496732,,12.918113,74.081635,13.000252,0.5004107,0.64154696,,58.75888,21.836731,19.404394,0.3032276,0.1891061,,61.427742,21.428576,17.143684,0.2785797,0.18557145,,14.494719,71.63265,13.872629,0.49688956,0.6203388,,33.122196,33.67347,33.204334,0.5004107,0.29161227,,,,,,,1,,,,1,strongly negative,it's somewhat common,1,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,1,,1,,1,,,,55-59,male,other,تعمل في البيوت - متوقف العمل حالياً,no formal education,urban area,married with children,,,,,,1,نزحنا ورجعنا,less than others in my community,"I worked to help people in the homes clean-laundering At weddings halls do the milk Shahi and Aozaah for Neswan and if in one of his father (bleeding following childbirth) I assist them throughout the neonatal period and with the war and the situation I sat in the House and the people did not ask me to help stopped working and sat without work and without income for my children source (4 boys and 3 girls), because my work is the source of livelihood and the only income for me and my family, but my husband has no work worse daily work daily wage anywhere depending on the line on getting the money and the day is not and if you got the money no more than one thousand riyals buy their khat and water do not benefit anything Menh.olhma reason Adatrit that Anzh into wine our region when my brothers in order disbanding supreme my children and I eat is essential because they also do not have a large source of income, because they came out of their jobs figured I and my children are a burden on them sat with them for three months and estimated Asthml fanfare (ill living) and Albhzlh so I decided to go back home and now I and my children without a source of income even hundred riyals I can not Adberha..oma neighbors did not confine us and we get them aid sometimes and sometimes we sit with nothing note I live in the basement of one of the buildings guarding Architecture in exchange for exemption from rent house .",Crisis Illh,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
5e83320f-b60a-4546-a470-84dc29ba8e19,246,2015/11/22 17:27:41.563,2015/11/22 17:27:15.034,13.523171,52.448982,34.027847,0.6025234,0.45420814,,,,,,,1,,,,,,1,78.29753,11.632652,10.069814,0.1588614,0.10073876,,75.12852,11.632652,13.238828,0.19055155,0.10073876,,80.87443,10.0,9.125578,0.14125577,0.08660002,,9.188599,82.24489,8.566508,0.49688956,0.7122408,,10.969277,79.38776,9.642969,0.49336845,0.687498,,10.117026,78.97958,10.903384,0.5039318,0.6839633,,,,,,,1,0.997,0.003,0.003,,strongly negative,it's very common,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,1,,1,,,,,,,,1,,1,,,,45-49,female,salaried professional,,incomplete primary,urban area,married with children,,,,1,,,,less than others in my community,"25 Ramadan at 12 and a half at night and Ehna safe in our homes suddenly felt the blast and there was panic and fear Ehna and our children and each one thought that the rocket inside his home one minute after the blast, we came out inspect Wayne signed a missile in order to save the injured and found the bodies Mrajmh (spread) on rooftops, streets and at the time did not help us one particular state, but the neighbors did duty (they help) Asafna of us what Asafna of dead and wounded and shouting prevailed place and the screams of children, women and men and Ehna Nzhna and some of our children and find them in measles in the Bab al-Yemen and we are collecting the bodies heads, hands and legs and bodies of the text of the letter and Akhznahm to the hospital to the Revolution Hospital within the bodies and the wounded, the doctor is required Bhothat conducting them, he said, because the bodies have changed after ten minutes of the blast because it blackened and swollen, and then came the day visiting us organizations but what came one helps us.",Mosah- injustice,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
625c8dbc-4839-41a1-b5c1-2d45e2cba787,247,2015/11/22 18:53:18.646,2015/11/22 18:52:53.278,13.799113,56.122444,30.078442,0.58139664,0.4860204,,,,,,,1,7.816074,84.28571,7.898213,0.5004107,0.72991425,,38.688457,21.836731,39.474815,0.5039318,0.1891061,,,,,,,1,6.535537,87.55102,5.9134474,0.49688956,0.7581918,,,,,,,1,78.7057,10.816323,10.47798,0.1588614,0.09366936,,21.138868,21.020409,57.84072,0.6835093,0.18203671,,81.22654,10.0,8.773463,0.13773464,0.08660002,,0.997,0.003,0.003,,negative,it's very common,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,30-34,female,self employed/entrepreneur,,complete secondary,urban area,married with children,,,,1,,,,less than others in my community,"O God, my sister Jetty on pain such as Ante Haevh (like what you see) me the place where plates sell and Tisan All you need women in the home, but earners Lech people invalidated buy these things, even though they .e.m eat of the postwar God is not according to the reason for this Thank God my income Alhi..kan pay rent the shop and the house and spend on my family here and the country, but what Zlhan (now) estimated Maad do anything and spend anything Bs dont believe everything you Ahof to the sky and rain tell mercy Wonderful.",Madaguet only spaced,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
8021f451-19b5-43e4-aa47-3a00f311490d,248,2015/11/22 19:08:37.548,2015/11/22 19:08:11.012,18.235733,76.12245,5.6418166,0.4370304,0.6592204,,58.050335,29.591835,12.357827,0.27153745,0.25626528,,10.952032,10.408165,78.63981,0.83843887,0.090134695,,81.93076,10.0,8.06924,0.1306924,0.08660002,,4.8511376,83.87755,11.271314,0.53210086,0.7263796,,,,,,,1,5.2391796,85.918365,8.842451,0.51801634,0.74405307,,5.387212,86.32653,8.286255,0.5144952,0.74758774,,3.998882,83.4694,12.531723,0.54266423,0.7228449,,,,,,,1,0.877,0.123,0.123,,strongly negative,it's very common,,,,1,,,,,,,,,,,,,,,,,1,أفضل عدم الإجابة,1,,,,,,,,,,,,1,الحروب,,,,,,,,,,1,الحالة المادية,30-34,male,salaried professional,,complete technical/vocational,urban area,married with children,,,,1,,,,more or less the same as others in my community,"We were comfortable with before the war, of course, in the beginning of the war I was pregnant and I have three children, the eldest of five years and the youngest two and I will dwell in the house of rent at the time of near and Aditi suffered many problems because of the war situation, including the accumulation we rent three months is estimated Osddh or violin my husband was not able to complete a small project It is a car White water Leaving intentions and claimed Asarb at petrol stations in order to secure the baby milk and diapers and other expense and near my birth stopped private health insurance BV did not know what to do, especially because I must be the father of caesarean section and accepted by the explosion of a crude large Attan exploded bitterness I have because Hall bereavement the fear and worked cholecystectomy process and I am in the eighth month, and endured many expenses, where we sold and relocation House (home furnishings) and religious large sum and then have undergone a caesarean section and we did not we talk anything to pay for the hospital and I come home and put under at the hospital and when I came home we did not have what we eat I and my children and my husband is psychological and other problems which were caused by shelling and explosions affected my children psychologically dramatically and all because of the rockets that hit a mountain Alhva and we do not and they were afraid to great fear and say a words cut the heart and escape to Ohoudani they say that Saudi Arabia will kill them and Ialo crying and tired very tired even Ohdahm but they are suffering severe mental suffering We are tired of this war, and we could not provide the food and drink, as well as other things ... What I say is God and yes agent.",I fear for my kids,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
a310ac1b-f3e7-4f70-b55a-27806b949a68,249,2015/11/22 19:15:09.737,2015/11/22 19:14:42.604,33.32628,33.265305,33.408417,0.5004107,0.28807753,,,,,,,1,43.530357,12.857146,43.612495,0.5004107,0.11134288,,37.555946,25.5102,36.933853,0.49688956,0.22091836,,83.43119,11.224487,5.344319,0.10956563,0.09720409,,72.77152,17.755104,9.473376,0.18350929,0.1537592,,5.719209,89.18367,5.0971193,0.49688956,0.77233064,,22.453901,55.714287,21.831812,0.49688956,0.4824857,,5.163013,89.591835,5.2451515,0.5004107,0.7758653,,11.710869,45.510204,42.778927,0.65534025,0.39411834,,0.957,0.043,0.043,,neutral,it's very common,,1,,,,,,,,,,,1,,,,1,,1,,,,,,,1,,,1,,,,,,,,1,,,,,,,,1,,,30-34,female,unemployed and looking for work,,incomplete secondary,urban area,married with children,,,,1,,,,less than others in my community,"No moans me cry for you you by the comfortable and reassuring despite the lack of money and lack of work but easy, at least precocity second day reassuring Atlaqa work Bs day and nothing does not work, no filling up the daily diet has become difficult for me and Kdk know the case I waxing thousand rolls (search) for the work of any business and without the benefit of God Leicester next and God Aforeigna of where we are.","one day you win, another you lose",foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
a7c5e8d5-db6d-49a2-a23a-3d889c74a203,250,2015/11/22 20:37:35.173,2015/11/22 20:37:09.279,6.6921873,72.44899,20.85883,0.5708332,0.62740815,,,,,,,1,57.482647,17.346937,25.170418,0.33843887,0.15022446,,12.936791,7.1428604,79.92035,0.8349177,0.061857164,,48.287476,23.061218,28.651302,0.40181914,0.19971018,,55.117023,38.97959,5.9033875,0.25393182,0.33756325,,,,,,,1,47.670914,32.040817,20.288267,0.36308676,0.27747348,,6.161859,26.32653,67.511604,0.80674875,0.22798777,,29.181412,21.836731,48.98186,0.59900224,0.1891061,,0.797,0.203,0.203,,negative,it's very common,,,,,1,,1,,,,,,,,,,,,,,1,زملائي ودرائي في العمل,1,,,,,,,,1,1,,,,,1,,,,,,,,1,1,راحتي النفسية,40-44,female,salaried professional,,university degree,urban area,married with children,,,,,,1,بصراحة مواطن بلا حقوق,less than others in my community,"I am employed in the distributor company and was with me salary suit and the proportion of fully profit and you Ayesh my life and Spend on my family and my family, but the company worked us leave without pay before the leave and stood us figure was the rest Bs salary then the situation has problems and Oagafona for three months to work on the beginning of Ramadan and Zlat at home we do not have to eat we break our fast water, but God opened on us and help us Aharh important to the people of Ramadan was Bhzlh and tired but now promised to do a little salary Bowden sales ratio Praise be better than nothing else is met with Fraser eat.",Or the plight of street boards and calamities,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
b315645f-1f31-46d9-beb4-7371cbed044e,251,2015/11/22 18:01:40.398,2015/11/22 18:01:13.568,8.238604,24.285713,67.475685,0.7961854,0.2103143,,39.58526,8.775505,51.639236,0.56026983,0.0759959,,47.295807,6.7346954,45.969498,0.49336845,0.05832244,,55.585545,29.591835,14.822618,0.29618534,0.25626528,,31.012392,61.83673,7.150874,0.3806924,0.53550607,,,,,,,1,24.98336,39.387756,35.628887,0.5532276,0.34109798,,8.514552,27.959183,63.526268,0.77505857,0.24212655,,13.891096,57.34694,28.761965,0.57435435,0.4966245,,36.739616,27.142862,36.117523,0.49688956,0.23505716,,0.333,0.667,0.667,,negative,it's somewhat common,,,,,1,,,1,,,,,,,,,1,,1,,,,1,,,,,1,,,,1,,,,,1,,,1,,1,,,,,,30-34,female,student,,university degree,urban area,single,,1,,,,,,more or less the same as others in my community,"In the beginning I mainly from Abyan was born in Marib, because my father was working there then settled us and we lived in the Garden of Eden and now I'm in Sanaa because of the study mean cocktail is important, I will talk about my experience I am a graduate of the University of Science and Technology Dental and complemented the study was the rest of the final year internship (practical application ) and I mused that my future Guaranteed better than any extent because I Nawi travel Aden and worked in the dental clinic right Abe instead of what Lose a new clinic equipped according to the new clinic in need money violin great time needed Ashan people documenting me and attend the clinic is important because of the situation and problems delayed graduation from the university and now commentator and Mananahih surprised that the clinic dad in Aden pounded through problems and was very impressed because it is in the Khor Maksar and my family in Aden have become displaced and I am no money because my father was distracted graduate and now I'm displaced in Sanaa tried to hostel Aden more than once Makedrt nor are they appreciated flushed out Aden got (any) work at a relatives at first I sent money to my family do not reach because the two sides remain closed Aden important the latter estimated that I sent them money to be solved. Section God tragedy.",Security and psychological comfort is more important than money,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
b38cae67-b9f2-48e0-9700-4cccda0b147a,252,2015/11/22 20:21:59.499,2015/11/22 20:21:31.608,15.342663,79.79591,4.8614235,0.4475938,0.69103265,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,9.601067,73.67347,16.725462,0.53562194,0.63801223,,,,,,,1,14.248961,13.67347,72.077576,0.7891431,0.11841222,,13.284594,14.897956,71.817444,0.79266423,0.12901634,,,,,,,1,,,,1,strongly negative,it's a one-time occurrence,,,,1,,,,,,,,,,,,,,,,,1,لا أحد,,,,,,,,,,1,,,,,,,,,,,,,,1,أفضل عدم الإجابة,20-24,male,other,ربة بيت,complete secondary,rural area,widowed,,,,,,1,جالسة في بيت زوجها وقريب بتروح بيت أهلها,less than others in my community,"I've got one my girlfriends got married two years ago and her husband expatriate in Saudi Arabia, in Yemen, then girl-year-old and a little of her husband during his tenure in Saudi Arabia before Ramadan disease in Saudi Arabia and the nurse what was taken two days and died, and what came Esfroa corpse to Yemen prevented them from entering the body of a lark for its people and prevented them from his grave in Saudi Arabia eventually took him to Jbioti to be buried there Poor his wife and his mother have been unable to see him dead or alive, his wife collapsed despite the fact that it is almost four months and is known Fein wish to the grave of her husband are visiting.",mnah vhrman,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
bb460dcb-f6f8-47f0-96fc-c8c8975b857c,253,2015/11/22 18:09:41.601,2015/11/22 18:09:14.595,11.594458,54.897957,33.507584,0.6095656,0.4754163,,33.770367,34.4898,31.73983,0.48984733,0.29868165,,,,,,,1,89.08512,8.367348,2.547537,0.06731211,0.07246123,,28.484371,42.244896,29.27073,0.5039318,0.36584082,,6.2754006,88.77551,4.949092,0.49336845,0.7687959,,5.9232907,88.77551,5.3012013,0.49688956,0.7687959,,5.9232907,88.77551,5.3012013,0.49688956,0.7687959,,11.230847,42.244896,46.524258,0.67646706,0.36584082,,,,,,,1,0.909,0.091,0.091,,strongly negative,it's very common,,,,,1,,,,,,,,,,,,,,,,1,أفضل عدم الأجابة,,,,,,,1,,,1,,,,,1,,,,,,,1,,,,35-39,female,unemployed and looking for work,,university degree,urban area,married without children,,1,,,,,,less than others in my community,"In this crisis it is considered a disaster for the people of Yemen has affected us from Jima respects forced free to flee to us in a certain Directorate after I'm right at his home major damage, which is located at the airport, thank God he came out of his house unharmed, but the incident left him homeless to turn then to the houses rent that has not been able to afford to end up Andna.tojd a lot of similar stories that we see every day, is higher than the burden, but I hope that this crisis is over and back security.",Migration,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
bc9fbb41-2baa-4206-a42a-6053824a593f,254,2015/11/22 16:45:53.327,2015/11/22 16:45:26.565,11.506787,45.91837,42.574844,0.65534025,0.39765307,,7.520005,83.4694,01.09.0106,0.50745296,0.7228449,,,,,,,1,81.02245,10.408165,8.569381,0.13773464,0.090134695,,,,,,,1,80.52231,10.0,9.477689,0.1447769,0.08660002,,,,,,,1,56.009518,33.67347,10.317011,0.27153745,0.29161227,,11.482353,56.530613,31.987032,0.6025234,0.4895551,,,,,,,1,0.893,0.107,0.107,,strongly negative,it's rare but happens occasionally,,1,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,1,,,,30-34,male,unemployed and looking for work,,university degree,urban area,married with children,,,,,,1,عراقية متزوجة يمني,more or less the same as others in my community,"I am an Iraqi married to a Yemeni have American citizenship and my ten-year-old child suffering from a disease of the airways and Adatrit I shall build my oxygen and the beginning of the war it difficult to get oxygen and I worked in the orphanage institution where I sell some of the products and return back to the orphanage, and because the private goods sad located in Glen Attan It is difficult to reach because of the shelling stopped Amla.olanna of Shiism (Iraqi Shiites) and rented from reformists had dealings excellent but from the beginning of the war changed their treatment to the point where they tried to transgress on the beat and on my son and cut off water and electricity from my apartment baptized at the instigation of their children for harassing me and Aivaia.ozadt problems between me and my husband to the point where he threatened to divorce me I decided to emigrate and submitted to international migration zone to help me, but they communicated with the Iraqi Foreign Ministry and their response was that they are not able to get me out from Yemen to Iraq, despite that my family are all in Australia, where Iraq is no wrapped conflicts as well. but I am married to a Yemeni difficult Ahjrta addition, I fear that I travel Bowden and Da.baladavh harassed the neighborhood where I live and accusatory deployment of Shiism.",Iraqi suffering in Yemen,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
be365757-dc74-4aea-a426-01ad305fe1b5,255,2015/11/22 17:12:20.843,2015/11/22 17:11:53.962,43.865223,43.877556,12.257221,0.34195998,0.3799796,,,,,,,1,37.97272,9.183678,52.843594,0.57435435,0.07953063,,76.92502,13.67347,9.401519,0.16238253,0.11841222,,10.135702,12.040817,77.82348,0.83843887,0.10427348,,58.747375,9.183678,32.068947,0.36660787,0.07953063,,6.1834226,87.55102,6.265561,0.5004107,0.7581918,,8.372271,83.87755,7.7501802,0.49688956,0.7263796,,8.112134,85.10204,6.785825,0.49336845,0.73698366,,,,,,,1,0.885,0.115,0.115,,negative,it's very common,,1,,,,,,,,,,,,,,,,,,,1,لا أحد,,,,,,,,,,,,,1,قلة الموارد,,,,1,,,,,,,,25-29,female,unemployed and looking for work,,university degree,urban area,widowed,,,,1,,,,more or less the same as others in my community,"Before the war, I was working as a teacher at the contractor Gamal Abdel Nasser School and I have many skills: English Language and IT networking and work designs. It was named the winners have won the best design for the logo Gamal Abdel Nasser School. It was my arrest for work since the beginning of the war by virtue of the arrest of the study and fled to Taiz with family and after the return of schools and study to the resumption of work I went back to do my job at the school, but they told me the news Astgnaihm Me with two of my colleagues because of the scarcity of resources, because I do contract system and I'm not an official employee of the school, although and I hope I take the burden of the family and the house rent has Search jobs at private universities, especially, I have worked demonstrator at the University of Andalusia, because I I obtained the third place from the top to the university.",Just because I'm a contractor,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
c781b313-288a-4891-8587-20cdebb5abca,256,2015/11/22 15:06:27.066,2015/11/22 15:06:00.475,4.846826,91.63266,3.5205173,0.49336845,0.79353875,,,,,,,1,47.423714,10.0,42.576283,0.4757628,0.08660002,,78.85372,11.224487,9.921783,0.15534027,0.09720409,,,,,,,1,,,,,,1,76.38894,11.224487,12.386572,0.17998816,0.09720409,,7.6680465,83.87755,8.454404,0.5039318,0.7263796,,17.433775,18.571434,63.99479,0.7328051,0.16082859,,,,,,,1,0.10900003,0.891,0.891,,strongly negative,it's somewhat common,1,,,,,,,,,,,,,,,,1,,,,1,الحرب,,,,,,,,,,1,,,,,,,,,,,,1,,,,25-29,male,other,عاملة نظافة,complete technical/vocational,urban area,married with children,,,,1,,,,less than others in my community,"Beginning of the war I was in the beginning of pregnancy or in the third month and specifically on the bombing of the Central Security're in a practical and at the beginning of the shelling subsided greatly terrified and ran away, and you make like crazy from many horror. And I arrived at my house has started bleeding and lost my child's second after waiting for four years and then I got sick two weeks I did not find any help from any one and asked me to go back to work despite the satisfactory and if absent will be deducted on three days I do not find them any sympathy or help.",Oppressed pregnancy,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
e65eb59b-13fd-4a4f-9b45-46e2a2e52870,257,2015/11/22 20:05:49.254,2015/11/22 20:05:22.253,5.654537,5.510208,88.83525,0.9159036,0.047718376,,5.979341,87.95918,6.0614796,0.5004107,0.7617265,,,,,,,1,,,,,,1,6.071318,89.18367,4.74501,0.49336845,0.77233064,,5.979341,87.95918,6.0614796,0.5004107,0.7617265,,5.979341,87.95918,6.0614796,0.5004107,0.7617265,,6.7956643,86.32653,6.877803,0.5004107,0.74758774,,7.555942,85.51021,6.933852,0.49688956,0.7405184,,84.00751,7.9591827,8.033309,0.120129004,0.068926506,,0.997,0.003,0.003,,strongly positive,it's somewhat common,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,20-24,male,student,,university degree,urban area,single,,,,1,,,,more or less the same as others in my community,"Due to the worsening living conditions due to the current crisis in Alimmn Because of Saudi Arabia's Gulf aggression on Yemen's you and me, a group of my colleagues work project breaking the fast in order to restore the smile to the hearts of Yemenis and thanks be to God we succeeded to a large extent in the distribution of dates as well as it has, I have, and my colleague monitored visit some needy families and poor, where we collected funds and materials in kind was not bad and we have distributed to these poor and needy families.",Breakfast Alsaim- Project to benefit needy families and poor,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
ec528551-5e80-482b-831a-8fb91e6e8a25,258,2015/11/22 18:32:51.497,2015/11/22 18:32:24.526,46.9437,6.7346954,46.321606,0.49688956,0.05832244,,85.67609,6.7346954,7.5892153,0.10956563,0.05832244,,7.098917,7.551018,85.35007,0.8912558,0.06539184,,82.823265,4.693878,12.482863,0.14829803,0.040648982,,6.3314548,87.95918,5.7093654,0.49688956,0.7617265,,,,,,,1,6.943696,86.7347,6.3216066,0.49688956,0.7511225,,7.1477785,86.32653,6.5256886,0.49688956,0.74758774,,6.7396193,87.14285,6.1175294,0.49688956,0.75465715,,6.943696,86.7347,6.3216066,0.49688956,0.7511225,,0.909,0.091,0.091,,positive,it's somewhat common,,,,1,,,,,,,,,1,,1,,1,,,,,,1,,,,1,,,,,1,,,,,1,1,,1,,,,,,,,25-29,female,student,,complete secondary,urban area,single,,,,1,,,,more or less the same as others in my community,"My experience where the achievement and suffering, for example, my mother infected kidney failure and maintained in light of the current crisis requires more effort because the suffering has increased painfully with winning the blockade and the consequent shortage of medical supplies and devices and oil derivatives, as well as medical staff non Mt_khass.ooatkd that Maandzth in this the crisis is to maintain my mother and keep them alive follow-up, perseverance and trust in God and not to succumb to the crisis situation Alrahen.bla doubt achievement essential for me in this aggression (is to maintain the mother and keep them alive) saved my Lord and by word of mouth and make it in the health and wellness and praise be to Allah if at all .",The suffering of a young man loves his mother,foiyemen2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,ar
