FragmentID,NarrID,EntryDate,ServerEntryDate,T0 Example triad-Milk,T0 Example triad-Tea/Coffee,T0 Example triad-Sugar,T0 Example triad-X,T0 Example triad-Y,T0 Example triad-N/A,T1 People were-resourceful/persistent,T1 People were-future-focused,T1 People were-resilient/adaptable,T1 People were-X,T1 People were-Y,T1 People were-N/A,T2 People affected by-beliefs/traditional values,T2 People affected by-information,T2 People affected by-actions/events,T2 People affected by-X,T2 People affected by-Y,T2 People affected by-N/A,T3 What made things happen-government/institutions,T3 What made things happen-communities/your networks,T3 What made things happen-specific individuals,T3 What made things happen-X,T3 What made things happen-Y,T3 What made things happen-N/A,T4 Lesson applies to-past,T4 Lesson applies to-present,T4 Lesson applies to-future,T4 Lesson applies to-X,T4 Lesson applies to-Y,T4 Lesson applies to-N/A,T5 What people pursued-food security,T5 What people pursued-personal/property security,T5 What people pursued-community/family security,T5 What people pursued-X,T5 What people pursued-Y,T5 What people pursued-N/A,T6 What shaped events-trust,T6 What shaped events-understanding,T6 What shaped events-personal efforts,T6 What shaped events-X,T6 What shaped events-Y,T6 What shaped events-N/A,T7 What people value-ability to afford things,T7 What people value-ability to affect decisions,T7 What people value-ability to make choices,T7 What people value-X,T7 What people value-Y,T7 What people value-N/A,T8 Government was-stable,T8 Government was-fair/unbiased,T8 Government was-accessible,T8 Government was-X,T8 Government was-Y,T8 Government was-N/A,T9 People had-a sense of belonging,T9 People had-choices,T9 People had-confidence,T9 People had-X,T9 People had-Y,T9 People had-N/A,D1 People did-what they were born to do,D1 People did-brought up to do,D1 People did-X,D1 People did-N/A,Q1 Feeling,Q2 How common,Q3 Who should hear_everyone,Q3 Who should hear_NGOs,Q3 Who should hear_my friends and family,Q3 Who should hear_international community,Q3 Who should hear_my government,Q3 Who should hear_no one special,Q4 Who influenced_tv/radio,Q4 Who influenced_religious leaders,Q4 Who influenced_local government,Q4 Who influenced_manager/boss,Q4 Who influenced_celebrities,Q4 Who influenced_newspapers/magazines,Q4 Who influenced_teachers,Q4 Who influenced_doctors/nurses,Q4 Who influenced_police,Q4 Who influenced_politicians,Q4 Who influenced_no one special,Q4 Who influenced_peers and friends,Q4 Who influenced_parents,Q4 Who influenced_facebook/social computing,Q4 Who influenced_diaspora/community leaders,Q4 Who influenced_CSOs,Q4 Who influenced_opposition groups,Q4 Who influenced_central government,Q4 Who influenced_military,Q4 Who influenced_media,Q4 Who influenced_other,Q4 Who influenced: Other,Q5 Story involves_security,Q5 Story involves_education,Q5 Story involves_politics,Q5 Story involves_violence,Q5 Story involves_business/trade,Q5 Story involves_justice,Q5 Story involves_democracy,Q5 Story involves_environment,Q5 Story involves_corruption,Q5 Story involves_human rights,Q5 Story involves_poverty,Q5 Story involves_work/migration,Q5 Story involves_conflict,Q5 Story involves_relations with other countries,Q5 Story involves_cooperation,Q5 Story involves_other,Q5 Story involves: Other,Q6 Who impacted experience_ambitions for the future,Q6 Who impacted experience_disability,Q6 Who impacted experience_recreation/leisure activities,Q6 Who impacted experience_work/employment,Q6 Who impacted experience_calls for change,Q6 Who impacted experience_freedom of movement,Q6 Who impacted experience_utilities,Q6 Who impacted experience_personal security,Q6 Who impacted experience_failure,Q6 Who impacted experience_respect/tolerance,Q6 Who impacted experience_trust,Q6 Who impacted experience_freedom of speech,Q6 Who impacted experience_employment opportunities,Q6 Who impacted experience_other,Q6 WhoImpacted: Other,DQ1 Age,DQ2 Gender,DQ3 Education,DQ4 Travel abroad for_business,DQ4 Travel abroad for_studies/exchange programmes,DQ4 Travel abroad for_sport,DQ4 Travel abroad for_never travelled,DQ4 Travel abroad for_tourism,DQ4 Travel abroad for_visiting relatives/friends,DQ4 Travel abroad for_other,DQ4 Travel abroad for:Other,DQ5 Live,DQ8 LiveInRegion,DQ6 Who lives with you_husband/wife,DQ6 Who lives with you_children/child,DQ6 Who lives with you_parents/grandparents,DQ6 Who lives with you_other people,DQ6 Who lives with you_I live alone,DQ7 Daily expenses_wages/salary,DQ7 Daily expenses_pension and/or other types of social assistance,DQ7 Daily expenses_remittances,DQ7 Daily expenses_other (please specify),DQ7 Daily Expenditures,Your experience,StoryTitle,S1-how i see events-XRight,S1-how i see events-YTop,S1-how my family see events-XRight,S1-how my family see events-YTop,S1-how an outsider sees events-XRight,S1-how an outsider sees events-YTop,S1-how the government sees events-XRight,S1-how the government sees events-YTop,ProjectID,ApplicationName,Latitude,Longitude,Language
0850db92-9383-4485-9dfb-fe26836a6e8e,120,2015/12/29 17:10:20.660,2016/01/24 03:49:59.400,0.7009155,72.31907,26.980015,0.6313955,0.6262831,,,,,,,1,1.3486252,3.295395,95.35599,0.97003675,0.028538145,,1.596939,8.873077,89.529976,0.93966526,0.07684083,,1.1941458,4.515518,94.29034,0.965481,0.039104376,,0.12174386,41.36661,58.511646,0.7938825,0.35910922,,,,,,,1,96.456024,2.5981903,0.94577885,0.022448739,0.022500329,,,,,,,1,95.09195,1.3780748,3.529976,0.042190135,0.011934098,,,,,1,negative,it's rare but happens occasionally,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,60 and over,male,complete technical/vocational,,,,,,1,,,rural area,Gagauzia,1,,,,,,1,,,,wife is very sick I'm afraid to be alone,loneliness I,0.19909735,0.27265877,0.44628185,0.7088419,0.44278806,0.26495236,0.814875,0.74275017,foimoldova2015,SenseMaker Android Collector,0.0,0.0,ru
c592d5e0-c88e-4afd-8760-82c55367c1e9,121,2016/01/06 17:55:37.612,2016/01/06 17:52:13.429,0.0106689455,56.938778,43.050552,0.7151994,0.49308982,,1.4435571,46.326527,52.22991,0.7539318,0.40118775,,0.07102539,48.367344,51.56163,0.75745296,0.4188612,,96.667755,3.061226,0.2710202,0.01801633,0.026510192,,2.4438403,47.142857,50.4133,0.7398473,0.40825716,,34.93881,32.85715,32.204044,0.4863262,0.28454286,,96.33576,0.20407867,3.4601574,0.035621967,0.0017673358,,95.77957,0.61224365,3.6081877,0.039143093,0.005302059,,,,,,,1,1.2452126,3.061226,95.69355,0.9722417,0.026510192,,,,,1,strongly negative,it's very common,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,1,1,1,,,,,,,1,,,,1,,1,1,,,,,,,,50-54,male,complete technical/vocational,,,,1,,,,,urban area,Center,1,,,,,1,,,,,Outraged with the rise in price of utilities and food so that the paltry wages.,Down CORUPTION all social objects in ISO structure.,0.1652273,0.28207237,0.46977276,0.29523027,0.7538637,0.24917763,0.82431823,0.7162829,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; rv:43.0) Gecko/20100101 Firefox/43.0,,,ru
bbfc2e16-2d5a-4bc8-a5be-15558cb32a85,463,2015/12/27 20:04:21.315,2016/02/11 19:59:48.232,30.101734,69.70454,0.19373047,0.35045996,0.6036413,,0.10323369,52.862156,47.03461,0.73617685,0.4587334,,1.9829174,51.2285,46.788586,0.72402835,0.4436388,,36.52162,30.137932,33.340446,0.4840941,0.2609945,,37.894806,17.06527,45.039917,0.53572553,0.14778523,,1.3538903,0.8551636,97.79095,0.98218524,0.007405735,,,,,,,1,34.741596,30.660841,34.597565,0.49927983,0.2655229,,,,,,,1,,,,,,1,0.089999974,0.91,0.91,,negative,it's a one-time occurrence,1,,,,1,,,,,1,,,,,,1,,,,,,,,1,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,60 and over,male,complete technical/vocational,,,,,1,,,,rural area,Center,1,,,,,,1,,,,I do not know what to expect from tomorrow. I had some money to save a veata were placed in bank savings. Well I proved I took. I thought you and I will increase the amount and income and money safe if in case something happens.,Lions have no value.,0.18861602,0.28036517,0.44191465,0.33585143,0.80614054,0.23566794,0.753734,0.7966951,foimoldova2015,SenseMaker Android Collector,0.0,0.0,ro
30b455c3-5b8f-4c05-8d4b-004e869b89e4,464,2015/12/28 01:44:48.936,2016/02/11 19:59:52.553,0.5409839,55.93466,43.524353,0.7149168,0.48439416,,5.2076955,64.82408,29.968224,0.62380266,0.5613765,,4.6397166,46.522343,48.83794,0.72099113,0.4028835,,54.669235,34.844093,10.486669,0.27908716,0.30174986,,20.74586,52.274315,26.979824,0.53116983,0.45269558,,2.4063776,5.735626,91.858,0.9472581,0.049670555,,,,,,,1,88.37102,9.22168,2.4073083,0.07018148,0.07985974,,89.741356,7.8272552,2.4313853,0.06345013,0.067784004,,50.07107,14.276436,35.652493,0.42790708,0.123633906,,0.29000002,0.71,0.71,,neutral,it's somewhat common,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,1,,1,,,,,,1,,,,,,55-59,male,incomplete technical/vocational,,,,,1,,,,urban area,Center,1,1,,1,,1,,,,,I have a great joy came another niece. But it's very hard to live all together. I would like peace in old age but I have. Too much noise. Loud as I want my son's family have their home.,Young families must have their home,0.1720206,0.29423672,0.4611304,0.74737406,0.8166219,0.768952,0.8725223,0.6548971,foimoldova2015,SenseMaker Android Collector,0.0,0.0,ro
1720447b-7bf5-488c-b48e-f68a9c132200,122,2015/12/18 20:14:27.238,2015/12/18 20:14:21.511,8.912255,45.086132,46.00161,0.68544674,0.39044592,,32.52196,33.70607,33.771973,0.50625,0.29189456,,33.60889,31.948883,34.442226,0.50416666,0.2766773,,30.84685,34.623062,34.53009,0.5184162,0.2998357,,32.50736,33.874176,33.61847,0.50555557,0.29335037,,33.851833,33.546326,32.601837,0.49375,0.2905112,,45.531593,45.04792,9.4204855,0.31944445,0.390115,,31.770473,34.185303,34.044224,0.51136875,0.2960447,,,,,,,1,2.4165845,1.2779541,96.30547,0.96944445,0.011067077,,0.53999996,0.46,0.46,,strongly negative,it's very common,1,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,1,,1,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,20-24,female,university degree,,,,,1,1,,,urban area,Transnistria,1,,,,,1,,,,,Political instability. Back rallies led by people with personal interests. Lack of jurisdiction politicians political circus that affect the population and overshadow other competent skills and results. Migration improve public indifference poverty. All RM problems affecting me but still want to remain in the country to change things.,Through hardships to the stars.,0.19169922,0.0925197,0.81312066,0.15280634,0.7172619,0.13582677,0.91369045,0.5551181,foimoldova2015,SenseMaker Android Collector,0.0,0.0,ro
e4273915-77b0-4e5b-b0ad-cd23b39c2748,123,2015/12/21 22:26:05.390,2015/12/21 22:26:02.883,1.5829394,65.69559,32.721474,0.65569264,0.5689238,,,,,,,1,1.1468091,26.477592,72.375595,0.85614395,0.22929595,,51.192493,47.568153,1.2393531,0.2502343,0.41194022,,0.7975537,97.9415,1.2609522,0.502317,0.84817326,,,,,,,1,,,,,,1,0.53957033,46.522343,52.938087,0.7619926,0.4028835,,32.391144,34.146896,33.461964,0.5053541,0.29571208,,33.15306,32.92677,33.92017,0.50383556,0.28514585,,,,,1,strongly negative,it's somewhat common,,,,,1,,,,,,,,,,,1,,,,,,,,1,,1,,,,,1,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,20-24,female,postgraduate masters,,,,,1,,,,rural area,North,1,,,,,1,,,,,The political situation in the country makes me worry. It's chaos in the government people are disoriented and without courage to do anything. All protests made have not resulted in anything. All country representatives only cope because they want to change something. Until nothing has changed for the better on the contrary was even worse. Fares increase increasingly more when salaries remain the same.,Defolosul tariff increase in population.,0.15018451,0.38208985,0.3790267,0.26495236,0.5502216,0.38979632,0.8000265,0.38825506,foimoldova2015,SenseMaker Android Collector,0.0,0.0,ro
37c11e71-26e5-429e-a009-52ea7cc7f172,124,2015/12/07 17:33:03.636,2015/12/07 17:33:03.797,14.159536,12.448975,73.391495,0.79615974,0.10780815,,87.43921,6.734696,5.8260956,0.09193442,0.05832244,,15.399829,14.897956,69.70222,0.7715119,0.12901634,,62.154644,18.571434,19.273924,0.2855964,0.16082859,,84.7143,7.9591827,7.326527,0.11306118,0.068926506,,17.880428,19.795921,62.323654,0.7222161,0.17143266,,61.302395,18.163261,20.534348,0.29615977,0.15729387,,15.4257,68.36735,16.20695,0.50390625,0.5920612,,61.45042,18.571434,19.978146,0.29263863,0.16082859,,15.899976,15.306121,68.7939,0.7644696,0.13255101,,0.9704546,0.029545454,0.029545454,,strongly positive,it's somewhat common,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,17-19,female,university degree,,,,,1,,,,urban area,Center,,,,,1,,1,,,,A decision was approved for improving lighting and asphalting of city roads.,Towards a better life,0.17404613,0.3412829,0.48384112,0.2886513,0.13076594,0.8643092,0.12165433,0.66365135,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/46.0.2490.86 Safari/537.36,,,ro
1d790198-1e55-4760-a8f3-0efd2446a0f3,448,2016/02/02 18:06:49.458,2016/02/02 18:05:53.724,0.08508789,61.02041,38.8945,0.6940471,0.5284367,,18.718311,79.38776,1.8939356,0.4158781,0.687498,,0.45157242,1.8367386,97.711685,0.9863006,0.015906125,,90.62835,3.8775485,5.494106,0.07432879,0.033579584,,0.62978274,47.959183,51.411034,0.75390625,0.41532654,,4.053179,90.408165,5.538657,0.5074274,0.7829347,,,,,,,1,78.51998,16.122452,5.3575683,0.13418794,0.13962041,,1.9979907,53.67347,44.328533,0.71165276,0.46481225,,46.058064,4.285721,49.656216,0.51799077,0.03711431,,0.9631818,0.03681818,0.03681818,,negative,it's very common,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,50-54,female,university degree,,,,,,1,,,urban area,Center,1,1,,,,1,,,,,November was expensive electricity. I felt concerned that henceforth will have to save not only on clothing food and utilities but still something,Increasing tariffs for electricity,0.23782745,0.23601973,0.5088981,0.15707237,0.8483058,0.22615129,0.8391942,0.7722039,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.97 Safari/537.36,,,ro
2dc13dd2-a85a-43a7-a9ad-5196279f2019,449,2016/02/02 18:18:58.276,2016/02/02 18:18:02.542,0.06209473,35.714287,64.22362,0.82080764,0.30928573,,38.458183,40.612244,20.929571,0.41235694,0.35170203,,49.20696,7.1428604,43.65018,0.4722161,0.061857164,,0.15550706,1.0204086,98.82408,0.9933429,0.00883673,,0.59960616,2.244896,97.1555,0.9827795,0.019440796,,1.5222778,42.653065,55.824654,0.7715119,0.3693755,,12.437776,42.653065,44.90916,0.662357,0.3693755,,48.338894,1.8367386,49.824368,0.5074274,0.015906125,,92.12878,5.1020355,2.7691848,0.053202026,0.044183653,,65.69589,15.714288,18.58982,0.26446962,0.13608573,,0.94863635,0.051363636,0.051363636,,negative,it's a one-time occurrence,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,vecinii,,,,,,,,1,,,1,,1,,,,,,,,,1,,,,,,,,,,,50-54,male,university degree,,,,,,1,,,rural area,Center,1,1,,,,1,,,,,Neighbors on the street where I live (private sector) decided to pave the way. For it is from every house to collect a sum of money consiberabilă. All neighbors have brought to incomes and opportunities. I currently can not afford to give me this amount. I believe that the municipality must pay.,Money to build our new city,0.39500284,0.2162829,0.55217826,0.1274671,0.8141372,0.62417763,0.8756407,0.19654608,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.97 Safari/537.36,,,ro
cfb519e5-14b6-46ac-b15c-9794f4481c99,450,2016/02/02 18:26:50.813,2016/02/02 18:25:54.988,0.027597655,97.75511,2.217295,0.5109485,0.8465592,,43.3159,36.530613,20.153488,0.38418794,0.3163551,,17.660538,15.306121,67.03334,0.746864,0.13255101,,95.70595,4.285721,0.008327941,0.021511884,0.03711431,,1.0106348,29.591835,69.39753,0.84193444,0.25626528,,2.6001804,3.8775482,93.52228,0.95461047,0.033579584,,,,,,,1,47.644726,50.408165,1.947107,0.27151188,0.43653467,,3.6924443,5.9183655,90.38919,0.9334837,0.051253047,,60.014664,1.0204086,38.964928,0.3947513,0.00883673,,,,,1,strongly negative,it's very common,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,35-39,female,postgraduate masters,,,,,1,,,,urban area,Center,1,1,,,,1,,1,,,My child had to go to class 1. I could not choose the school. I believe that I could afford to pay for more than just my child to receive quality education. Over 2 years will go to school and my little baby. It is concerned that there is a choice as once,Freedom to choose,0.49978644,0.21957237,0.4291714,0.22944081,0.43144932,0.3018092,0.7526338,0.7294408,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.97 Safari/537.36,,,ro
ec1cc913-aa5c-4de3-abf8-abed074a03ed,465,2015/12/16 02:45:23.291,2016/02/10 20:15:09.982,0.32386753,50.203983,49.472153,0.7506033,0.437601,,5.211929,93.06103,1.7270459,0.48257557,0.8059085,,89.532684,3.9926074,6.4747086,0.08471012,0.03457596,,92.76132,5.735626,1.50306,0.04370873,0.049670555,,32.807083,32.403862,34.789055,0.50990987,0.28061745,,,,,,,1,93.50078,4.8641205,1.6350979,0.040671583,0.042123284,,92.73718,4.0486755,3.2141387,0.052384768,0.035061527,,,,,,,1,3.0356445,5.38543,91.578926,0.94271636,0.04663781,,,,,1,strongly negative,it's very common,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,30-34,male,incomplete secondary,,,,,,,1,la munca,rural area,South,1,1,,,,1,,,,,life is hard not money stolen milionu job is hard to find with their thieves.,the hard life,0.15105796,0.27574128,0.56332326,0.26803493,0.5170308,0.2819065,0.8236095,0.768952,foimoldova2015,SenseMaker Android Collector,46.080081666666665,28.489956666666664,ro
7de7735e-1c06-496f-a04f-3ec9c2d60a60,125,2015/12/04 21:45:08.440,2015/12/04 21:44:03.427,6.1572294,5.9183655,87.9244,0.9088358,0.051253047,,4.671177,45.510204,49.81862,0.7257372,0.39411834,,84.86232,8.367348,6.7703314,0.10954005,0.07246123,,7.348667,29.591835,63.059498,0.77855414,0.25626528,,4.8551345,47.959183,47.185684,0.71165276,0.41532654,,7.4535856,7.551018,84.9954,0.8877091,0.06539184,,82.04542,8.367348,9.587234,0.13770907,0.07246123,,46.960632,47.551014,5.488354,0.29263863,0.4117918,,,,,,,1,50.241737,45.91837,3.8398926,0.26799077,0.39765307,,0.21409088,0.7859091,0.7859091,,strongly positive,it's somewhat common,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,17-19,female,complete secondary,,,,,1,,,,urban area,Center,,,1,,,1,,,,,I was forced to do zadumatsya offer unlimited travel on public transport for people reading,Knowledge-wealth,0.17432529,0.7853618,0.4334162,0.703125,0.56296164,0.828125,0.45614347,0.203125,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.73 Safari/537.36,,,ru
e3785bc0-4197-4848-86bd-b20aa742cfac,126,2015/12/04 21:41:52.787,2015/12/04 21:40:47.819,40.603912,14.489792,44.906296,0.5215119,0.12548162,,,,,,,1,5.869795,89.591835,4.538369,0.49334288,0.7758653,,84.86232,8.367348,6.7703314,0.10954005,0.07246123,,3.2368507,92.04082,4.722329,0.5074274,0.7970735,,5.017539,89.18367,5.798789,0.50390625,0.77233064,,,,,,,1,7.2135673,5.9183655,86.868065,0.89827245,0.051253047,,,,,,,1,,,,,,1,0.06863636,0.93136364,0.93136364,,strongly negative,it's very common,1,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,17-19,female,complete secondary,,,,,1,,,,urban area,Center,,,1,,,,,,1,зарплата родителей,We chaos. People are strange and it pugaetyu All what they want but do not achieve. Thus our community becomes another change. Lots of things going on in my city is especially strange that that is not for our good. Although it should be different.,Chisinau,0.81523436,0.74259865,,,0.39705256,0.7458881,0.5197798,0.6340461,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.73 Safari/537.36,,,ru
1e2339f2-c180-41ec-b7fc-f2904bba6b1a,127,2016/01/21 20:23:52.919,2016/01/21 20:23:40.013,,,,,,1,1.8039718,2.653061,95.54297,0.968695,0.02297552,,0.8956618,3.061226,96.043106,0.9757372,0.026510192,,95.16988,1.8367386,2.9933825,0.03911752,0.015906125,,2.4004102,96.5306,1.0689844,0.49334288,0.8359551,,1.8442187,96.938774,1.2170117,0.496864,0.8394898,,96.37425,2.244896,1.3808529,0.02503301,0.019440796,,2.3601725,2.244896,95.394936,0.96517384,0.019440796,,,,,,,1,2.7122822,2.244896,95.04282,0.96165276,0.019440796,,0.0068181753,0.9931818,0.9931818,,strongly negative,it's somewhat common,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,,,,,50-54,female,complete technical/vocational,,,,,,1,,,urban area,Center,1,1,,,,1,,,,,Theft of large sums of money from bacillus Moldova and protests taking place in the country that discourages me.,We demand the arrest thieves,0.12848803,0.58141446,0.39955866,0.71957237,0.677463,0.22615129,0.9052534,0.7524671,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ro
4544db5d-fe99-4127-aa4c-99410e172da5,128,2016/01/21 20:19:06.570,2016/01/21 20:18:53.659,84.77034,7.1428604,8.0868025,0.116582304,0.061857164,,3.0126514,95.30612,1.6812255,0.49334288,0.825351,,1.1917233,3.8775482,94.93073,0.968695,0.033579584,,1.4518625,2.653061,95.89507,0.9722161,0.02297552,,1.9323474,97.96838,0.09926543,0.48982173,0.8500939,,1.9323474,97.96838,0.09926543,0.48982173,0.8500939,,96.37425,2.244896,1.3808529,0.02503301,0.019440796,,2.7683296,1.4285736,95.80309,0.96517384,0.012371453,,,,,,,1,0.19143327,3.061226,96.74733,0.9827795,0.026510192,,0.043181837,0.95681816,0.95681816,,strongly negative,it's somewhat common,1,1,1,1,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,1,1,,,,,,,,1,,,,,,,,,,1,1,,,,25-29,female,complete secondary,,,,,,1,,,urban area,Center,,,1,,,1,,,,,The arrest of an influential political persons FAAC me to make me feel encouraged. It needs to remove all false and corrupt people from driving because we live in a suitable environment,Decent living conditions for Moldovans,0.14443336,0.53207237,0.34716687,0.68009865,0.6273491,0.2524671,0.891586,0.80509865,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ro
c554a9c7-0766-4e35-b0c5-da6a39674cae,129,2016/01/21 20:33:19.152,2016/01/21 20:33:06.138,0.5277392,98.16327,1.3089893,0.50390625,0.8500939,,5.8051205,5.9183655,88.27651,0.912357,0.051253047,,6.249213,7.1428604,86.607925,0.9017936,0.061857164,,86.178795,7.1428604,6.6783504,0.1024978,0.061857164,,86.939064,6.326531,6.7344017,0.09897667,0.05478777,,4.9054394,90.81633,4.2782326,0.496864,0.7864694,,2.804256,3.4693909,93.72635,0.95461047,0.030044915,,93.09313,3.8775482,3.0293155,0.049680896,0.033579584,,5.1095214,90.408165,4.4823146,0.496864,0.7829347,,86.32683,7.551018,6.122158,0.09897667,0.06539184,,0.0031818151,0.9968182,0.9968182,,neutral,it's rare but happens occasionally,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,25-29,female,complete secondary,,,,,1,,,,urban area,Center,,,1,,,1,,,,,So as a medical worker policyholder having the biggest problem is corruption. It bothers me attitude and indifference that not what we are given what we need. I recently had an unpleasant case with your transfer from Cetra family in the village center Urman family. I had to pay my money to be transferred. Then without my consent I was again established family in the village center.,Doctors are beginning to suffer from urban indifference.,0.114820614,0.48273027,0.28566343,0.39391446,0.49295273,0.6932566,0.7663013,0.6899671,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ro
dde3f9c9-3e5d-429f-a814-41f35344823d,130,2016/01/21 20:13:42.355,2016/01/21 20:13:29.459,0.2676123,99.38776,0.3446338,0.5003851,0.8606979,,0.61963385,99.37289,0.0074793496,0.496864,0.8606979,,0.36964846,49.183674,50.44668,0.7503851,0.4259306,,98.74706,1.0204086,0.23253334,0.0074273767,0.00883673,,1.172272,98.6727,0.15502566,0.49334288,0.85716325,,0.15550706,1.0204086,98.82408,0.9933429,0.00883673,,99.50733,0.20407867,0.28858566,0.00390625,0.0017673358,,99.50733,0.20407867,0.28858566,0.00390625,0.0017673358,,,,,,,1,0.24749678,2.244896,97.50761,0.9863006,0.019440796,,0.024999976,0.975,0.975,,strongly negative,it's very common,1,,,1,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,1,1,1,,,,,,,1,,,,,,,,,,,,,,,25-29,female,university degree,,,,1,,,,,urban area,Center,1,,,,,1,,,,,Just thought that was majort tariffs for electricity and natural gaza makes me feel even poorer than I was and that I will not fear thousands discurca with our wages. Where did we go? Why Replace to live better hottest November we embarrassed?,We want a decent life and better wages,0.16721241,0.42023027,0.38361332,0.66365135,0.59318054,0.3511513,0.8278047,0.7919408,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ro
3274e9b1-be29-4c66-8b79-0066a4a4695f,131,2015/12/23 17:59:26.496,2015/12/23 18:00:13.452,,,,,,1,95.149765,4.693878,0.15636185,0.02503301,0.040648982,,3.1046338,96.5306,0.36476076,0.48630062,0.8359551,,0.5794846,5.1020355,94.31848,0.968695,0.044183653,,2.252378,96.12245,1.625171,0.496864,0.8324204,,3.1046338,96.5306,0.36476076,0.48630062,0.8359551,,0.28773436,96.5306,3.1816602,0.5144696,0.8359551,,3.864907,95.71429,0.42080566,0.4827795,0.8288857,,,,,,,1,1.9323474,97.96838,0.09926543,0.48982173,0.8500939,,0.017727256,0.98227274,0.98227274,,strongly negative,it's a one-time occurrence,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,1,,,,,,,,,1,,,,,1,1,,,,,40-44,female,university degree,,,,,,,1,,rural area,Center,1,1,,,,1,,,,,Recently was to participate in a round table but we were left office. I produce negative emotions because we have contributed to the preparation of this roundtable.,-,0.08065205,0.20641446,0.14215547,0.18667763,0.114820614,0.81825656,0.18543565,0.69983554,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.106 Safari/537.36,,,ro
